Time (ns),ORF2,ORF2,ORF2_nomn,ORF2_nomn
576.8,1.64292,1.63962,1.64537,1.64912
576.9,1.64556,1.64093,1.64561,1.65258
577,1.65108,1.64786,1.64258,1.65153
577.1,1.64847,1.64416,1.64512,1.64752
577.2,1.64682,1.64532,1.6397,1.64924
577.3,1.64737,1.63987,1.64244,1.64832
577.4,1.64449,1.64481,1.64289,1.6521
577.5,1.64563,1.64058,1.63652,1.65198
577.6,1.65006,1.63942,1.6422,1.64896
577.7,1.65582,1.64604,1.64089,1.64607
577.8,1.64801,1.64222,1.63999,1.6495
577.9,1.63841,1.64472,1.63921,1.65353
578,1.64808,1.64268,1.64661,1.65438
578.1,1.65497,1.63161,1.63278,1.64789
578.2,1.64388,1.63943,1.64225,1.64588
578.3,1.65004,1.64793,1.63865,1.64284
578.4,1.64315,1.64369,1.63251,1.64542
578.5,1.6486,1.64996,1.64055,1.65075
578.6,1.65025,1.64357,1.63793,1.64841
578.7,1.65098,1.64715,1.63634,1.65119
578.8,1.65329,1.64534,1.64089,1.65318
578.9,1.65345,1.64617,1.63302,1.65692
579,1.65434,1.64604,1.63428,1.65563
579.1,1.64855,1.65431,1.63717,1.65154
579.2,1.64531,1.64337,1.63281,1.64405
579.3,1.64654,1.64392,1.6397,1.65262
579.4,1.6445,1.64898,1.63609,1.64967
579.5,1.65518,1.65217,1.63706,1.6584
579.6,1.6477,1.65226,1.62849,1.65624
579.7,1.65085,1.65084,1.63663,1.65486
579.8,1.64846,1.64215,1.62731,1.65202
579.9,1.64994,1.64755,1.64103,1.65409
580,1.6506,1.65032,1.63774,1.65456
580.1,1.65386,1.64065,1.63859,1.65391
580.2,1.65726,1.65151,1.64117,1.6544
580.3,1.64795,1.64587,1.63865,1.64852
580.4,1.65031,1.63915,1.636,1.65278
580.5,1.64031,1.644,1.6345,1.6526
580.6,1.65141,1.6462,1.63695,1.64697
580.7,1.65716,1.64852,1.64451,1.65435
580.8,1.65375,1.6439,1.645,1.65159
580.9,1.65237,1.64431,1.64227,1.65549
581,1.64902,1.6412,1.65147,1.64699
581.1,1.64306,1.64291,1.64292,1.64687
581.2,1.65419,1.64039,1.64685,1.6441
581.3,1.64479,1.64699,1.64865,1.64658
581.4,1.65428,1.64397,1.64007,1.64612
581.5,1.64762,1.64836,1.63708,1.64495
581.6,1.65047,1.63951,1.64138,1.65362
581.7,1.65033,1.64259,1.64741,1.64806
581.8,1.6551,1.64878,1.63881,1.64373
581.9,1.65277,1.64997,1.64004,1.64151
582,1.64978,1.64452,1.64029,1.64157
582.1,1.65042,1.65113,1.63888,1.65246
582.2,1.64979,1.65382,1.6357,1.64567
582.3,1.64603,1.65197,1.63969,1.64992
582.4,1.65759,1.64008,1.63965,1.65104
582.5,1.64934,1.64561,1.63743,1.65048
582.6,1.65461,1.64402,1.63404,1.64978
582.7,1.65178,1.63788,1.63469,1.65187
582.8,1.65648,1.64802,1.63787,1.6517
582.9,1.65471,1.6503,1.64095,1.65086
583,1.65067,1.65297,1.63582,1.65103
583.1,1.65583,1.6381,1.64716,1.65113
583.2,1.64976,1.64151,1.64078,1.65277
583.3,1.64785,1.6416,1.63445,1.65243
583.4,1.65191,1.64464,1.63612,1.65217
583.5,1.65021,1.64836,1.64089,1.65586
583.6,1.65879,1.64578,1.64303,1.65567
583.7,1.65661,1.64722,1.64484,1.65452
583.8,1.65073,1.64405,1.63945,1.64867
583.9,1.64684,1.64286,1.63921,1.64854
584,1.64111,1.63739,1.63653,1.64569
584.1,1.64998,1.6463,1.63102,1.65439
584.2,1.64631,1.64896,1.6423,1.65035
584.3,1.64773,1.64411,1.63598,1.65282
584.4,1.64959,1.64439,1.6353,1.6443
584.5,1.64202,1.63864,1.63436,1.654
584.6,1.64693,1.64318,1.63609,1.64304
584.7,1.65048,1.64754,1.63695,1.6524
584.8,1.64929,1.6434,1.63439,1.64465
584.9,1.65507,1.64435,1.63477,1.65386
585,1.6516,1.64684,1.62736,1.65761
585.1,1.65554,1.64086,1.63769,1.65438
585.2,1.65017,1.64836,1.6296,1.64649
585.3,1.64954,1.64306,1.63995,1.64492
585.4,1.65036,1.64184,1.63736,1.64922
585.5,1.6494,1.64514,1.63445,1.64856
585.6,1.64612,1.64601,1.6363,1.65188
585.7,1.64994,1.64523,1.63974,1.65334
585.8,1.65104,1.64489,1.63869,1.64853
585.9,1.65394,1.64296,1.63539,1.6496
586,1.65133,1.64841,1.63964,1.6466
586.1,1.65469,1.64652,1.64228,1.65311
586.2,1.64805,1.64064,1.63932,1.6554
586.3,1.64813,1.63992,1.63928,1.65622
586.4,1.65417,1.64209,1.63887,1.6532
586.5,1.65429,1.64292,1.64113,1.64543
586.6,1.65542,1.64335,1.63976,1.63762
586.7,1.65164,1.64086,1.6379,1.64556
586.8,1.64921,1.64542,1.63739,1.64319
586.9,1.65097,1.64882,1.63306,1.64192
587,1.64958,1.6466,1.64116,1.64021
587.1,1.64838,1.64368,1.6409,1.64971
587.2,1.64961,1.63976,1.64465,1.64601
587.3,1.64461,1.65063,1.64394,1.64466
587.4,1.64826,1.64197,1.63961,1.65085
587.5,1.64589,1.63938,1.64116,1.641
587.6,1.65075,1.63754,1.64492,1.65211
587.7,1.6545,1.64134,1.64187,1.64475
587.8,1.65543,1.64324,1.64296,1.65058
587.9,1.65152,1.63876,1.64957,1.64867
588,1.64713,1.6362,1.64755,1.65029
588.1,1.6531,1.64633,1.64654,1.64598
588.2,1.65002,1.63468,1.63972,1.65127
588.3,1.65255,1.63935,1.64492,1.64999
588.4,1.64865,1.64116,1.64098,1.65075
588.5,1.65223,1.63855,1.64153,1.64704
588.6,1.64832,1.63866,1.6446,1.64655
588.7,1.65464,1.63666,1.64121,1.6451
588.8,1.65308,1.64834,1.64312,1.64324
588.9,1.64797,1.63782,1.64074,1.64813
589,1.65043,1.64651,1.64311,1.64862
589.1,1.65206,1.64363,1.63649,1.65256
589.2,1.65126,1.63727,1.63836,1.64498
589.3,1.65301,1.6371,1.63853,1.65587
589.4,1.64908,1.64251,1.63824,1.64549
589.5,1.65291,1.64911,1.64016,1.64417
589.6,1.64872,1.64234,1.64152,1.6443
589.7,1.6485,1.64895,1.64179,1.644
589.8,1.65008,1.64673,1.64685,1.64166
589.9,1.64672,1.63935,1.6435,1.6457
590,1.65175,1.64312,1.64294,1.64596
590.1,1.6529,1.63506,1.64244,1.65025
590.2,1.65146,1.64341,1.64735,1.64717
590.3,1.6471,1.63483,1.64465,1.64578
590.4,1.64592,1.64009,1.63544,1.64669
590.5,1.65089,1.64215,1.63619,1.6504
590.6,1.6434,1.64273,1.64008,1.65216
590.7,1.65746,1.64041,1.63329,1.65145
590.8,1.64795,1.63825,1.63896,1.65136
590.9,1.6498,1.64094,1.6376,1.64695
591,1.64436,1.65112,1.63896,1.64752
591.1,1.64449,1.64873,1.6431,1.65007
591.2,1.64466,1.6503,1.64146,1.65347
591.3,1.64498,1.64738,1.63675,1.65032
591.4,1.64356,1.64665,1.63616,1.653
591.5,1.65373,1.64257,1.63678,1.64685
591.6,1.65173,1.64078,1.64062,1.64236
591.7,1.65604,1.63502,1.63896,1.64934
591.8,1.65076,1.64372,1.63937,1.65209
591.9,1.64899,1.64397,1.64025,1.65235
592,1.65767,1.64087,1.64129,1.64917
592.1,1.65234,1.64877,1.63374,1.64926
592.2,1.65181,1.63737,1.64318,1.64669
592.3,1.64964,1.6374,1.63246,1.65074
592.4,1.64024,1.63477,1.63908,1.64772
592.5,1.65061,1.64172,1.64136,1.65695
592.6,1.65286,1.63575,1.64801,1.65222
592.7,1.65727,1.64134,1.64825,1.6528
592.8,1.64837,1.63793,1.64474,1.64745
592.9,1.65575,1.64437,1.64379,1.65133
593,1.6513,1.64136,1.64316,1.64845
593.1,1.64902,1.64055,1.6388,1.65451
593.2,1.6541,1.64232,1.64327,1.65228
593.3,1.65345,1.64413,1.64302,1.65259
593.4,1.65627,1.63857,1.64371,1.65621
593.5,1.65007,1.64482,1.64055,1.64931
593.6,1.65323,1.64153,1.64404,1.65204
593.7,1.65201,1.64716,1.63883,1.64425
593.8,1.64999,1.63715,1.64339,1.64998
593.9,1.64828,1.63905,1.63445,1.65455
594,1.6486,1.63798,1.63391,1.65118
594.1,1.64537,1.63846,1.63608,1.65032
594.2,1.65158,1.64625,1.64003,1.65074
594.3,1.65479,1.64626,1.63271,1.64713
594.4,1.64742,1.6429,1.63216,1.64914
594.5,1.64829,1.63493,1.64111,1.65297
594.6,1.64684,1.63761,1.64079,1.65291
594.7,1.64469,1.63963,1.6441,1.65132
594.8,1.64834,1.6449,1.6411,1.66248
594.9,1.65011,1.64366,1.63374,1.65226
595,1.65387,1.64555,1.6319,1.64995
595.1,1.64236,1.64334,1.63786,1.65514
595.2,1.64753,1.63717,1.63502,1.64965
595.3,1.65519,1.64372,1.63536,1.65207
595.4,1.65107,1.64125,1.63224,1.64144
595.5,1.64925,1.64523,1.63706,1.6482
595.6,1.64906,1.63968,1.63688,1.64793
595.7,1.65116,1.64011,1.63199,1.65299
595.8,1.65079,1.6401,1.63415,1.64697
595.9,1.65015,1.64063,1.63806,1.6485
596,1.65147,1.64176,1.63538,1.6483
596.1,1.64679,1.6442,1.64187,1.64466
596.2,1.64328,1.64196,1.63579,1.64851
596.3,1.64366,1.63983,1.63905,1.65215
596.4,1.65118,1.63773,1.63874,1.65006
596.5,1.64209,1.64234,1.63178,1.65182
596.6,1.6484,1.63972,1.63159,1.65137
596.7,1.65412,1.64164,1.63193,1.64428
596.8,1.64904,1.64674,1.63611,1.64669
596.9,1.64773,1.64381,1.6285,1.64429
597,1.64599,1.64804,1.63463,1.64969
597.1,1.65928,1.64499,1.63567,1.64947
597.2,1.65097,1.64463,1.63443,1.65163
597.3,1.64893,1.64485,1.63692,1.64941
597.4,1.64858,1.63722,1.63096,1.63821
597.5,1.65653,1.63489,1.63645,1.64499
597.6,1.65146,1.63896,1.63086,1.6491
597.7,1.64862,1.64196,1.63592,1.64951
597.8,1.64785,1.63977,1.63597,1.65076
597.9,1.65344,1.64197,1.63297,1.64777
598,1.65192,1.63846,1.63586,1.6488
598.1,1.64814,1.63809,1.63417,1.64855
598.2,1.65168,1.63357,1.63334,1.64362
598.3,1.64758,1.64416,1.63189,1.64957
598.4,1.64776,1.64068,1.63068,1.64813
598.5,1.64392,1.64486,1.63698,1.64908
598.6,1.64584,1.64188,1.63655,1.64482
598.7,1.64822,1.64275,1.63882,1.64456
598.8,1.64697,1.64437,1.64122,1.64991
598.9,1.64178,1.64051,1.63099,1.65158
599,1.64423,1.64316,1.63348,1.64566
599.1,1.64711,1.6362,1.63554,1.64922
599.2,1.64952,1.6409,1.63537,1.64758
599.3,1.64685,1.64574,1.63441,1.64567
599.4,1.6447,1.63832,1.63971,1.64599
599.5,1.64883,1.64052,1.63531,1.64768
599.6,1.64755,1.65159,1.63863,1.64911
599.7,1.65325,1.63786,1.63547,1.64741
599.8,1.6416,1.64503,1.64104,1.65288
599.9,1.65095,1.64229,1.64259,1.64823
600,1.64532,1.64657,1.6396,1.64531
600.1,1.64395,1.64002,1.64053,1.64756
600.2,1.64369,1.64391,1.64233,1.64305
600.3,1.65398,1.64164,1.63822,1.65539
600.4,1.65181,1.63749,1.64104,1.65072
600.5,1.64899,1.64105,1.6437,1.64766
600.6,1.64893,1.63344,1.64253,1.65339
600.7,1.64171,1.63569,1.64258,1.6497
600.8,1.64786,1.632,1.6438,1.64804
600.9,1.6491,1.63309,1.64154,1.6502
601,1.64443,1.63756,1.64311,1.65017
601.1,1.64332,1.64482,1.6431,1.64721
601.2,1.65047,1.63984,1.63939,1.64541
601.3,1.65003,1.64305,1.64242,1.65128
601.4,1.63976,1.65034,1.63945,1.6526
601.5,1.64466,1.64802,1.64413,1.64968
601.6,1.65367,1.63849,1.64494,1.65392
601.7,1.6488,1.64672,1.64436,1.64973
601.8,1.64665,1.63583,1.63865,1.6455
601.9,1.64961,1.63894,1.6377,1.64844
602,1.65233,1.63779,1.62727,1.64618
602.1,1.65206,1.64359,1.64017,1.64385
602.2,1.64977,1.63997,1.63128,1.64646
602.3,1.64306,1.63887,1.63712,1.647
602.4,1.64509,1.64269,1.64296,1.65264
602.5,1.64752,1.64021,1.63552,1.64908
602.6,1.64463,1.63947,1.63352,1.64672
602.7,1.65151,1.64351,1.6387,1.64991
602.8,1.64033,1.64252,1.63842,1.64882
602.9,1.64907,1.64041,1.64081,1.65446
603,1.64248,1.64369,1.63899,1.646
603.1,1.64065,1.63581,1.64296,1.65356
603.2,1.64171,1.6548,1.63962,1.64825
603.3,1.64383,1.64828,1.64565,1.64952
603.4,1.65012,1.64678,1.64216,1.65197
603.5,1.64729,1.64201,1.63836,1.6533
603.6,1.64862,1.64866,1.63955,1.6492
603.7,1.64313,1.64141,1.64254,1.64946
603.8,1.65103,1.64233,1.64772,1.65047
603.9,1.64393,1.64546,1.64164,1.65034
604,1.63866,1.64283,1.65257,1.65042
604.1,1.65127,1.64718,1.64651,1.64224
604.2,1.64218,1.65145,1.64121,1.6492
604.3,1.65141,1.64086,1.6409,1.6476
604.4,1.63956,1.63721,1.63966,1.64971
604.5,1.64864,1.64465,1.63543,1.6487
604.6,1.65255,1.64373,1.63858,1.65048
604.7,1.64517,1.64362,1.64212,1.64925
604.8,1.64335,1.6436,1.639,1.65789
604.9,1.64773,1.65242,1.63602,1.64651
605,1.64698,1.65072,1.64083,1.65111
605.1,1.65489,1.64499,1.64083,1.65381
605.2,1.64792,1.6463,1.63986,1.65359
605.3,1.65223,1.64664,1.64127,1.64662
605.4,1.64958,1.64479,1.64278,1.64962
605.5,1.64737,1.64995,1.64963,1.65019
605.6,1.64505,1.64875,1.64285,1.65929
605.7,1.65269,1.64139,1.64098,1.64484
605.8,1.64739,1.64211,1.64203,1.65498
605.9,1.64914,1.6437,1.64116,1.64639
606,1.64591,1.64436,1.64153,1.64585
606.1,1.6439,1.64587,1.64152,1.65073
606.2,1.64938,1.64898,1.6382,1.64994
606.3,1.643,1.6477,1.63647,1.64483
606.4,1.6532,1.64831,1.6418,1.64325
606.5,1.64854,1.65146,1.63233,1.63904
606.6,1.65187,1.64453,1.639,1.65053
606.7,1.64676,1.64644,1.63457,1.64453
606.8,1.64923,1.64947,1.63542,1.64919
606.9,1.64982,1.64673,1.64012,1.64218
607,1.64352,1.64698,1.63734,1.64647
607.1,1.64371,1.64555,1.63291,1.65162
607.2,1.64679,1.64583,1.63754,1.64587
607.3,1.64591,1.64715,1.64028,1.64984
607.4,1.6413,1.64727,1.63528,1.64356
607.5,1.64645,1.65243,1.64067,1.65096
607.6,1.64879,1.64271,1.6379,1.64974
607.7,1.64281,1.6484,1.62903,1.65381
607.8,1.64741,1.64622,1.6371,1.64522
607.9,1.65236,1.64425,1.64046,1.65195
608,1.65743,1.64379,1.63664,1.6481
608.1,1.64644,1.64595,1.63457,1.64889
608.2,1.65026,1.64878,1.6434,1.63788
608.3,1.64944,1.65489,1.63263,1.64501
608.4,1.6505,1.64446,1.63353,1.64551
608.5,1.65365,1.64556,1.63632,1.6468
608.6,1.65355,1.64609,1.63357,1.64249
608.7,1.65324,1.64565,1.63563,1.64161
608.8,1.6487,1.64518,1.63368,1.64703
608.9,1.6514,1.64396,1.63717,1.64303
609,1.65091,1.64636,1.63619,1.64316
609.1,1.65198,1.64648,1.64369,1.64114
609.2,1.65158,1.64244,1.6445,1.64009
609.3,1.64493,1.64363,1.64595,1.64651
609.4,1.64992,1.64993,1.64489,1.6401
609.5,1.64883,1.6473,1.63928,1.64761
609.6,1.64799,1.64467,1.6348,1.63997
609.7,1.64868,1.64079,1.63778,1.64335
609.8,1.64725,1.64987,1.63783,1.63702
609.9,1.65331,1.64442,1.63298,1.64808
610,1.65086,1.65467,1.64576,1.64512
610.1,1.65292,1.65483,1.64986,1.65034
610.2,1.65507,1.64744,1.65198,1.64653
610.3,1.6488,1.64127,1.64305,1.64301
610.4,1.6429,1.64586,1.64147,1.63869
610.5,1.64492,1.64402,1.6411,1.65331
610.6,1.64871,1.64847,1.64289,1.64244
610.7,1.6423,1.64544,1.64465,1.64491
610.8,1.64596,1.64612,1.64275,1.64579
610.9,1.64687,1.64406,1.64475,1.6506
611,1.64387,1.64793,1.64288,1.64152
611.1,1.6447,1.64612,1.64151,1.64411
611.2,1.64891,1.64494,1.64574,1.64459
611.3,1.64969,1.65096,1.64027,1.64347
611.4,1.6428,1.64388,1.63401,1.64663
611.5,1.64675,1.64683,1.64713,1.65422
611.6,1.63946,1.65025,1.63747,1.65426
611.7,1.64373,1.64765,1.64264,1.65411
611.8,1.6407,1.64613,1.63977,1.64915
611.9,1.64497,1.64147,1.63957,1.64822
612,1.64739,1.6461,1.63868,1.64422
612.1,1.63734,1.6474,1.64284,1.6456
612.2,1.64522,1.64409,1.63574,1.64278
612.3,1.63851,1.64378,1.64418,1.64686
612.4,1.64112,1.65057,1.63833,1.64587
612.5,1.64068,1.64606,1.64074,1.64834
612.6,1.64494,1.64407,1.64083,1.64124
612.7,1.65007,1.64642,1.64409,1.64733
612.8,1.64789,1.64895,1.64373,1.64479
612.9,1.65074,1.65228,1.6375,1.65096
613,1.64374,1.64723,1.63352,1.65138
613.1,1.64592,1.64506,1.63943,1.64833
613.2,1.64936,1.64289,1.63576,1.64371
613.3,1.64331,1.65059,1.63127,1.65824
613.4,1.63826,1.65725,1.63946,1.6512
613.5,1.65,1.64917,1.64038,1.65353
613.6,1.64191,1.65079,1.63695,1.6537
613.7,1.64951,1.64415,1.63696,1.65159
613.8,1.63923,1.64409,1.64004,1.65432
613.9,1.64436,1.65336,1.63988,1.65793
614,1.64401,1.65288,1.63692,1.65152
614.1,1.64226,1.65064,1.63942,1.64881
614.2,1.64132,1.64511,1.6398,1.64535
614.3,1.6461,1.64491,1.63887,1.65355
614.4,1.64287,1.64188,1.64931,1.64831
614.5,1.65169,1.64839,1.64468,1.64736
614.6,1.6401,1.64906,1.64341,1.64834
614.7,1.64022,1.64308,1.64126,1.65437
614.8,1.64942,1.64914,1.63831,1.6506
614.9,1.64737,1.64578,1.63333,1.65019
615,1.64436,1.65112,1.63576,1.65249
615.1,1.63925,1.64854,1.63458,1.65321
615.2,1.64055,1.64461,1.63679,1.65471
615.3,1.63981,1.64214,1.63954,1.65425
615.4,1.64833,1.65441,1.63746,1.65241
615.5,1.64679,1.64947,1.63822,1.656
615.6,1.65092,1.64639,1.64132,1.65573
615.7,1.64217,1.63995,1.63739,1.64726
615.8,1.64398,1.64114,1.63541,1.64622
615.9,1.64042,1.64504,1.64,1.65831
616,1.64739,1.63817,1.63589,1.65055
616.1,1.64776,1.64718,1.63696,1.65569
616.2,1.6441,1.64515,1.63546,1.65946
616.3,1.65354,1.64541,1.63554,1.65445
616.4,1.65004,1.64139,1.63462,1.65723
616.5,1.64846,1.64646,1.63379,1.65253
616.6,1.64721,1.64558,1.63959,1.65141
616.7,1.64685,1.64295,1.63847,1.65569
616.8,1.64803,1.64312,1.6331,1.65066
616.9,1.65043,1.65464,1.63372,1.65347
617,1.64553,1.64118,1.64382,1.65319
617.1,1.65001,1.64878,1.62979,1.65612
617.2,1.647,1.65281,1.63949,1.64968
617.3,1.65076,1.64567,1.63479,1.65502
617.4,1.6492,1.64933,1.63482,1.65411
617.5,1.65066,1.64752,1.63452,1.64872
617.6,1.65122,1.64593,1.64153,1.65103
617.7,1.65449,1.64605,1.63705,1.65165
617.8,1.65443,1.64475,1.64407,1.64418
617.9,1.64628,1.65046,1.64378,1.64584
618,1.65025,1.65779,1.63927,1.65302
618.1,1.64885,1.64576,1.63138,1.6503
618.2,1.6492,1.65033,1.63587,1.65235
618.3,1.64825,1.64028,1.63226,1.64798
618.4,1.64538,1.64698,1.63523,1.64805
618.5,1.6429,1.64437,1.63532,1.64932
618.6,1.65343,1.64964,1.63251,1.65022
618.7,1.65035,1.64752,1.63391,1.6583
618.8,1.64547,1.64968,1.62619,1.65074
618.9,1.64727,1.64691,1.6304,1.64945
619,1.65104,1.64441,1.63395,1.65787
619.1,1.64778,1.64224,1.63502,1.65395
619.2,1.64466,1.64558,1.63511,1.65787
619.3,1.64681,1.63983,1.64018,1.65488
619.4,1.63814,1.639,1.63523,1.64919
619.5,1.64397,1.6411,1.63404,1.65251
619.6,1.64965,1.64189,1.62884,1.64447
619.7,1.64525,1.63864,1.63568,1.64786
619.8,1.64336,1.64799,1.63195,1.66067
619.9,1.64804,1.64478,1.63262,1.66077
620,1.64202,1.64606,1.64512,1.65087
620.1,1.64102,1.64382,1.6415,1.64731
620.2,1.64771,1.64447,1.63988,1.65449
620.3,1.64317,1.64336,1.63451,1.64512
620.4,1.64445,1.64112,1.6284,1.6468
620.5,1.65404,1.64955,1.63838,1.6525
620.6,1.65108,1.65673,1.63921,1.6538
620.7,1.65006,1.64916,1.63487,1.64947
620.8,1.65104,1.64455,1.63944,1.65237
620.9,1.65271,1.64798,1.63579,1.65173
621,1.65524,1.64402,1.63555,1.64804
621.1,1.64249,1.64532,1.63322,1.65495
621.2,1.65325,1.64234,1.63565,1.65083
621.3,1.65488,1.63998,1.63318,1.65228
621.4,1.65003,1.64526,1.64157,1.64886
621.5,1.64005,1.6421,1.63685,1.64955
621.6,1.64623,1.64689,1.62912,1.65196
621.7,1.64465,1.64909,1.63405,1.65161
621.8,1.64541,1.6458,1.64012,1.64831
621.9,1.64436,1.64885,1.63731,1.64395
622,1.65129,1.64383,1.63777,1.65155
622.1,1.64641,1.64046,1.64499,1.64553
622.2,1.64906,1.64603,1.6435,1.64722
622.3,1.65507,1.64891,1.63901,1.656
622.4,1.64726,1.64795,1.63801,1.65595
622.5,1.6516,1.64897,1.63137,1.65353
622.6,1.64822,1.64348,1.64118,1.64767
622.7,1.64904,1.6447,1.63835,1.6502
622.8,1.64397,1.64336,1.63502,1.64604
622.9,1.65448,1.64426,1.63304,1.64929
623,1.64519,1.64646,1.6331,1.6499
623.1,1.65111,1.64407,1.63593,1.65189
623.2,1.65598,1.64658,1.63761,1.6482
623.3,1.64386,1.64758,1.63478,1.64977
623.4,1.64815,1.64696,1.63766,1.64752
623.5,1.64812,1.65166,1.62659,1.65153
623.6,1.64424,1.64416,1.63594,1.65766
623.7,1.64709,1.64828,1.63286,1.64887
623.8,1.64633,1.65159,1.63144,1.64355
623.9,1.64378,1.65056,1.6343,1.6518
624,1.64669,1.64643,1.63419,1.65196
624.1,1.6485,1.65318,1.63622,1.65406
624.2,1.65257,1.64345,1.63492,1.65096
624.3,1.65134,1.65358,1.62891,1.64773
624.4,1.65479,1.64975,1.63388,1.65496
624.5,1.64813,1.65072,1.63716,1.6505
624.6,1.64898,1.65625,1.62647,1.6486
624.7,1.64326,1.65051,1.63305,1.65568
624.8,1.64259,1.65043,1.63196,1.64882
624.9,1.64621,1.64426,1.63874,1.64791
625,1.64737,1.6482,1.63795,1.65198
625.1,1.64557,1.64767,1.62926,1.64824
625.2,1.64404,1.65067,1.63257,1.64431
625.3,1.64616,1.6444,1.63195,1.64931
625.4,1.64493,1.64669,1.62734,1.64581
625.5,1.65321,1.6499,1.6315,1.64761
625.6,1.64853,1.65076,1.63023,1.65433
625.7,1.64507,1.64059,1.63487,1.64855
625.8,1.64903,1.64667,1.63695,1.65465
625.9,1.64667,1.64409,1.63614,1.65989
626,1.64845,1.64534,1.63495,1.65379
626.1,1.64563,1.65344,1.63454,1.64893
626.2,1.64191,1.64826,1.63252,1.65499
626.3,1.64961,1.64565,1.63756,1.64716
626.4,1.6521,1.64494,1.63318,1.64788
626.5,1.64839,1.64827,1.63185,1.65405
626.6,1.64302,1.64826,1.6355,1.64982
626.7,1.6508,1.64583,1.63546,1.65019
626.8,1.65002,1.64939,1.6346,1.65207
626.9,1.6501,1.6443,1.62883,1.65047
627,1.6388,1.64936,1.63338,1.65663
627.1,1.65441,1.64842,1.63572,1.65012
627.2,1.64855,1.64236,1.6292,1.6511
627.3,1.64564,1.6444,1.63905,1.64995
627.4,1.64851,1.64408,1.62817,1.65237
627.5,1.6502,1.64465,1.63736,1.65028
627.6,1.65864,1.64769,1.64088,1.65571
627.7,1.65333,1.65286,1.63273,1.65028
627.8,1.64505,1.64542,1.6382,1.65908
627.9,1.64997,1.6577,1.63975,1.6483
628,1.64903,1.65417,1.63517,1.64994
628.1,1.64755,1.65018,1.64354,1.64946
628.2,1.6436,1.64965,1.6381,1.6524
628.3,1.64861,1.65173,1.63649,1.65429
628.4,1.64984,1.65017,1.63753,1.65644
628.5,1.64927,1.6448,1.63792,1.65594
628.6,1.65171,1.65132,1.63399,1.65306
628.7,1.65399,1.65384,1.64648,1.65475
628.8,1.64407,1.64969,1.65401,1.65531
628.9,1.64351,1.6486,1.6469,1.65315
629,1.64395,1.64566,1.63736,1.64753
629.1,1.64469,1.64957,1.64295,1.65242
629.2,1.63647,1.64942,1.63513,1.65139
629.3,1.6433,1.64785,1.63709,1.65588
629.4,1.64154,1.65374,1.63999,1.64809
629.5,1.63909,1.63904,1.63436,1.64765
629.6,1.64196,1.64641,1.63773,1.65695
629.7,1.64602,1.64691,1.64143,1.65461
629.8,1.64928,1.64867,1.63765,1.65944
629.9,1.65008,1.64981,1.64032,1.64848
630,1.6475,1.64632,1.64057,1.65222
630.1,1.6412,1.64552,1.63636,1.64176
630.2,1.63805,1.64742,1.63602,1.65864
630.3,1.64699,1.6454,1.63396,1.65425
630.4,1.64582,1.64974,1.64102,1.65605
630.5,1.6388,1.65013,1.63577,1.65465
630.6,1.64631,1.64604,1.63198,1.65171
630.7,1.63949,1.64896,1.63564,1.65479
630.8,1.64667,1.64257,1.6336,1.6615
630.9,1.64765,1.63867,1.63431,1.65099
631,1.64417,1.64573,1.64041,1.65552
631.1,1.64699,1.6386,1.63291,1.65344
631.2,1.65416,1.64231,1.63995,1.64628
631.3,1.64545,1.64382,1.63535,1.64679
631.4,1.64459,1.64363,1.63438,1.65833
631.5,1.64986,1.64795,1.63711,1.65453
631.6,1.64185,1.64513,1.63605,1.65189
631.7,1.64697,1.65283,1.63284,1.64784
631.8,1.64626,1.6508,1.63664,1.64945
631.9,1.64782,1.6489,1.62626,1.65351
632,1.64396,1.64205,1.63335,1.6518
632.1,1.64884,1.64715,1.62863,1.65232
632.2,1.64209,1.64486,1.63416,1.65071
632.3,1.6414,1.6474,1.63419,1.65022
632.4,1.64844,1.63674,1.62909,1.65512
632.5,1.64377,1.64279,1.63076,1.64738
632.6,1.64549,1.64276,1.62165,1.64527
632.7,1.64661,1.64475,1.6259,1.64943
632.8,1.63889,1.64615,1.63341,1.65544
632.9,1.63937,1.63876,1.63242,1.64313
633,1.64939,1.6483,1.63164,1.64954
633.1,1.64948,1.64465,1.63084,1.64985
633.2,1.65037,1.6446,1.63343,1.6513
633.3,1.6466,1.6423,1.62846,1.65531
633.4,1.64989,1.64503,1.63366,1.64586
633.5,1.64795,1.64125,1.63102,1.65424
633.6,1.64263,1.63878,1.63868,1.65337
633.7,1.63949,1.643,1.63698,1.64962
633.8,1.6444,1.64883,1.62914,1.64973
633.9,1.64821,1.64622,1.63384,1.65204
634,1.64763,1.64448,1.63698,1.6575
634.1,1.64444,1.64101,1.63473,1.64694
634.2,1.64118,1.64233,1.6243,1.65329
634.3,1.64538,1.64985,1.63471,1.65611
634.4,1.63922,1.64272,1.63642,1.65282
634.5,1.64041,1.64074,1.63028,1.65757
634.6,1.64445,1.63679,1.62664,1.65856
634.7,1.65019,1.64488,1.62652,1.6595
634.8,1.64929,1.64419,1.63209,1.65483
634.9,1.65299,1.64104,1.63819,1.64824
635,1.64397,1.64535,1.63403,1.65096
635.1,1.64819,1.64081,1.6285,1.66068
635.2,1.64921,1.64288,1.62714,1.65815
635.3,1.64494,1.64356,1.623,1.65226
635.4,1.64883,1.64419,1.6343,1.65565
