Pose/Time (ns),Pose  1: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,Pose  2: PersScore 0.161 PoseScore 4.181 DockingScore -7.816,Pose  3: PersScore 0.173 PoseScore 5.331 DockingScore -5.486,Pose  4: PersScore 0.170 PoseScore 6.607 DockingScore -5.076
0.483,1.379109109,1.251917706,1.098272603,1.14552435
0.484,1.382010938,1.252398395,1.099349076,1.146277686
0.485,1.382192939,1.252716251,1.099998413,1.147533029
0.486,1.383319697,1.252823184,1.100829078,1.148865717
0.487,1.383503364,1.253216429,1.101424088,1.14999738
0.488,1.383765794,1.253303896,1.102023121,1.151079504
0.489,1.390761112,1.253762876,1.102529724,1.151683715
0.49,1.391242781,1.254037895,1.103357409,1.152700926
0.491,1.392064852,1.254365123,1.10400044,1.153090849
0.492,1.392852925,1.25530187,1.104702846,1.153972848
0.493,1.393112608,1.255369735,1.107484134,1.154831054
0.494,1.39381816,1.255943766,1.108222307,1.155569702
0.495,1.394543923,1.256109631,1.111305781,1.155961574
0.496,1.395136649,1.256299658,1.111991387,1.156854865
0.497,1.395646274,1.256623768,1.112464886,1.157371475
0.498,1.402211628,1.257113906,1.118234263,1.158179056
0.499,1.403506473,1.258748249,1.118623236,1.159057149
0.5,1.403933853,1.26002741,1.119072375,1.159567001
0.501,1.404691489,1.260584382,1.119894057,1.159773364
0.502,1.405224926,1.261270371,1.120239159,1.160247086
0.503,1.406000396,1.263975107,1.120905118,1.16176048
0.504,1.406651104,1.264593401,1.121162854,1.162540074
0.505,1.407013132,1.265502346,1.121494823,1.163186611
0.506,1.407711078,1.265980988,1.121831701,1.164365818
0.507,1.408573775,1.266958773,1.12541663,1.165425256
0.508,1.409010782,1.2675032,1.125924146,1.16635581
0.509,1.409795949,1.268244384,1.126530745,1.167165246
0.51,1.409875049,1.269166597,1.126754251,1.167720299
0.511,1.410348685,1.269724299,1.127288299,1.168491644
0.512,1.410924333,1.270552175,1.12773011,1.169216747
0.513,1.41154679,1.271223373,1.128274057,1.170035776
0.514,1.412051454,1.271769227,1.128843867,1.170396418
0.515,1.412908062,1.272071011,1.133703375,1.172713543
0.516,1.413215345,1.272640751,1.134671414,1.177186986
0.517,1.413870431,1.273493481,1.135523085,1.177718391
0.518,1.414123969,1.27390665,1.136223053,1.178639517
0.519,1.414679362,1.27464691,1.136920206,1.179333486
0.52,1.415133083,1.27494844,1.13756191,1.180082756
0.521,1.415901711,1.274919652,1.138157676,1.181108029
0.522,1.416694935,1.275053706,1.13859976,1.182346691
0.523,1.417490004,1.275384374,1.139138802,1.182901292
0.524,1.417878903,1.275441684,1.139903309,1.183691048
0.525,1.418597231,1.275682113,1.140365989,1.184360285
0.526,1.419618638,1.275856252,1.143055593,1.185016912
0.527,1.420244396,1.2756376,1.143415787,1.185500311
0.528,1.420912132,1.275587897,1.145956173,1.186124903
0.529,1.421882577,1.275557216,1.146696712,1.186809019
0.53,1.422213348,1.275563973,1.14748765,1.187429109
0.531,1.42313186,1.275816944,1.148208547,1.18752795
0.532,1.423331869,1.275852973,1.148808185,1.188048164
0.533,1.424212685,1.275931914,1.149523899,1.188410659
0.534,1.424750533,1.275876424,1.150060283,1.189399653
0.535,1.425772269,1.275776947,1.150414239,1.189782898
0.536,1.426475659,1.275798231,1.151542388,1.190228223
0.537,1.426722479,1.275661062,1.151905854,1.190511155
0.538,1.427804425,1.275591455,1.152224161,1.190965033
0.539,1.428479335,1.275933481,1.152766357,1.191839573
0.54,1.429249122,1.276043454,1.153737913,1.192327941
0.541,1.429868332,1.276140275,1.154046646,1.192731881
0.542,1.430477953,1.276004221,1.154513807,1.192934093
0.543,1.43148046,1.276431898,1.155463119,1.193352508
0.544,1.432756204,1.276458661,1.156330667,1.193848782
0.545,1.433258893,1.276806746,1.156939972,1.194302285
0.546,1.433954556,1.276948619,1.157482845,1.195034819
0.547,1.435080696,1.276932094,1.157969368,1.198039488
0.548,1.435783053,1.276668353,1.158623352,1.203315087
0.549,1.436280505,1.276576968,1.159196517,1.212177524
0.55,1.436590822,1.276588001,1.159818338,1.212720231
0.551,1.437267589,1.276489204,1.163752527,1.213345363
0.552,1.437713466,1.276728997,1.167565843,1.214282513
0.553,1.43832688,1.2769494,1.167856863,1.215048167
0.554,1.439028419,1.277328902,1.167976357,1.216242751
0.555,1.439624248,1.277754811,1.168661198,1.216523846
0.556,1.440140618,1.277813132,1.169287849,1.217473716
0.557,1.440817735,1.277986748,1.169432797,1.217802891
0.558,1.441044635,1.278323375,1.170069554,1.218150064
0.559,1.44130015,1.27859695,1.176761132,1.21874831
0.56,1.44187339,1.278855205,1.177457041,1.219597161
0.561,1.442117471,1.278821048,1.184898933,1.220336703
0.562,1.442364636,1.279040381,1.185393714,1.220967273
0.563,1.443117599,1.279019978,1.185934462,1.22169605
0.564,1.443192408,1.279052767,1.186365419,1.222446146
0.565,1.443309028,1.279125526,1.186992658,1.222993628
0.566,1.444433791,1.279433886,1.187673303,1.223354963
0.567,1.444663509,1.279453634,1.188443009,1.224301701
0.568,1.445232766,1.280128778,1.189177283,1.225224885
0.569,1.445165101,1.280257812,1.189928549,1.225539424
0.57,1.448435002,1.280419385,1.190748866,1.225980982
0.571,1.448605325,1.290083348,1.191041707,1.226082514
0.572,1.448675025,1.290188732,1.191736877,1.226508229
0.573,1.455640221,1.290388967,1.192313863,1.227431261
0.574,1.45567399,1.290805556,1.19623737,1.228060519
0.575,1.456115479,1.290952172,1.196813482,1.228872622
0.576,1.456368861,1.290999435,1.197091019,1.229311551
0.577,1.456473341,1.291181832,1.197172983,1.230325415
0.578,1.460796917,1.291523162,1.197740977,1.230802949
0.579,1.461088358,1.291451478,1.198104504,1.231762745
0.58,1.461473118,1.294871938,1.198956643,1.231914558
0.581,1.46160546,1.294951388,1.19963437,1.232313845
0.582,1.461900892,1.295351803,1.200410456,1.233118959
0.583,1.462526215,1.295617292,1.201060677,1.23695501
0.584,1.462934335,1.295591256,1.201511334,1.237556797
0.585,1.463010935,1.295701865,1.202121473,1.241113768
0.586,1.463573468,1.295632838,1.20276539,1.244562978
0.587,1.464185088,1.296036196,1.203685736,1.24515437
0.588,1.464309729,1.296074496,1.204346878,1.249010406
0.589,1.465060573,1.296414803,1.205291679,1.256708131
0.59,1.465191903,1.296585836,1.206342633,1.261172406
0.591,1.467810084,1.296118545,1.207188101,1.265508855
0.592,1.468268584,1.296126472,1.207708483,1.265947179
0.593,1.468944433,1.295880524,1.208257563,1.266635128
0.594,1.471598797,1.295921653,1.219891882,1.267411143
0.595,1.471847003,1.29603547,1.224189361,1.267689459
0.596,1.472208834,1.29583791,1.224800606,1.268614401
0.597,1.472263042,1.295867824,1.225539341,1.269089374
0.598,1.47268125,1.296057068,1.226372022,1.269899945
0.599,1.472995471,1.296161051,1.226880258,1.270569066
0.6,1.473497288,1.296770541,1.227122415,1.271253941
0.601,1.477639436,1.297022581,1.227989413,1.271817666
0.602,1.477954015,1.297330402,1.228656988,1.272311049
0.603,1.478819028,1.297883538,1.228954082,1.273226249
0.604,1.479023441,1.297752368,1.229435553,1.273773368
0.605,1.479243882,1.298125563,1.229854302,1.274325687
0.606,1.479763556,1.297929563,1.230619157,1.27481283
0.607,1.483509087,1.298122278,1.23128845,1.275030519
0.608,1.484044199,1.298667274,1.23212158,1.276978633
0.609,1.484275779,1.299018439,1.233382775,1.277257056
0.61,1.49203257,1.299022683,1.233977718,1.277675528
0.611,1.496082689,1.299398973,1.234368061,1.278155083
0.612,1.496141267,1.306497623,1.23579181,1.279189145
0.613,1.496402367,1.309578518,1.236187997,1.279663029
0.614,1.496721198,1.309407993,1.240350461,1.28068962
0.615,1.496881065,1.316431209,1.24063069,1.281353476
0.616,1.496851482,1.316321811,1.240951549,1.282096046
0.617,1.496996465,1.316538018,1.241162258,1.282727958
0.618,1.497242499,1.31621246,1.241441878,1.283286998
0.619,1.497250632,1.316445824,1.241924261,1.28374821
0.62,1.497618256,1.316363613,1.242087178,1.284061324
0.621,1.497593517,1.316124209,1.242441408,1.284284709
0.622,1.497766732,1.315702033,1.243205161,1.284295892
0.623,1.497600741,1.315482868,1.243635325,1.284407598
0.624,1.498093205,1.314985319,1.243844076,1.28481789
0.625,1.498227009,1.314946095,1.244048384,1.284920412
0.626,1.498712733,1.314843976,1.244417027,1.285002585
0.627,1.499328633,1.315112159,1.244931964,1.285365855
0.628,1.499247064,1.315109358,1.245285813,1.287012181
0.629,1.499115174,1.319435825,1.245601991,1.287474269
0.63,1.501692863,1.326561789,1.245993036,1.288005736
0.631,1.501646249,1.32650508,1.246458946,1.28848758
0.632,1.501623138,1.327259967,1.247340591,1.28867651
0.633,1.501511882,1.327756329,1.247780663,1.288858966
0.634,1.501605279,1.328130179,1.248553417,1.289093787
0.635,1.501820396,1.328810529,1.249038785,1.289424982
0.636,1.502095114,1.329187807,1.25108741,1.28970628
0.637,1.507226729,1.32950508,1.252258254,1.291662272
0.638,1.507522901,1.329820693,1.252803581,1.291639454
0.639,1.507749059,1.341585172,1.253253372,1.291986362
0.64,1.510529172,1.342343605,1.254092515,1.29230031
0.641,1.511006866,1.342666775,1.254666031,1.292538449
0.642,1.511388945,1.343281878,1.255096882,1.292552403
0.643,1.511581349,1.343991973,1.255428243,1.292759895
0.644,1.512001399,1.344771693,1.255917764,1.292971308
0.645,1.512443372,1.34547809,1.256464265,1.293266532
0.646,1.51243353,1.346172663,1.25725249,1.293514318
0.647,1.512511361,1.346310876,1.257907583,1.293629092
0.648,1.512381098,1.347081612,1.258562894,1.2940019
0.649,1.512522691,1.347434103,1.259090462,1.294122173
0.65,1.512666097,1.34814129,1.259879778,1.294592256
0.651,1.513167569,1.349888185,1.260332206,1.294955095
0.652,1.513657393,1.350405955,1.26081526,1.295183476
0.653,1.513906756,1.351007007,1.263493637,1.295261627
0.654,1.514545639,1.351417166,1.264077778,1.295288904
0.655,1.515320244,1.351535994,1.266615829,1.295732064
0.656,1.51566324,1.351623204,1.267145217,1.296078237
0.657,1.516034315,1.351923991,1.269630619,1.296553749
0.658,1.516241528,1.352336161,1.281633446,1.297202979
0.659,1.516951599,1.352374166,1.282494294,1.297648017
0.66,1.517089588,1.352348188,1.285225351,1.298414938
0.661,1.517229712,1.35233152,1.285939348,1.298815995
0.662,1.517967278,1.352981156,1.286663127,1.299447496
0.663,1.518431251,1.353404058,1.287398376,1.300078928
0.664,1.519012066,1.353886108,1.287937442,1.300762517
0.665,1.519041284,1.354473388,1.288581128,1.302148338
0.666,1.519364486,1.354799485,1.289182923,1.302701816
0.667,1.519790793,1.35543788,1.289978822,1.303175919
0.668,1.520384388,1.356210127,1.290416558,1.303614926
0.669,1.521308913,1.356815405,1.291042494,1.304185523
0.67,1.521541453,1.35724876,1.291483258,1.304702663
0.671,1.521889715,1.357892826,1.291887982,1.305194215
0.672,1.522330535,1.358411686,1.292538595,1.305715588
0.673,1.522858897,1.358911344,1.293222908,1.30592357
0.674,1.523673343,1.359369364,1.294270251,1.306186586
0.675,1.524106395,1.359710558,1.295091666,1.306994472
0.676,1.524735297,1.360084164,1.295861451,1.307384766
0.677,1.525204514,1.360580534,1.296751047,1.307657563
0.678,1.525440453,1.361125276,1.297921064,1.307975789
0.679,1.525749522,1.361420919,1.298498893,1.308074535
0.68,1.526800542,1.361943299,1.299074531,1.308803725
0.681,1.527246589,1.362455172,1.304206462,1.308926572
0.682,1.527680639,1.362715071,1.305031918,1.30966216
0.683,1.527829881,1.363068655,1.30578812,1.310097082
0.684,1.528334171,1.363513617,1.306765158,1.311034349
0.685,1.528976462,1.363847113,1.308065707,1.311585
0.686,1.529551934,1.364266934,1.308541989,1.312421218
0.687,1.530370082,1.364765062,1.317082413,1.313196369
0.688,1.531152875,1.365315378,1.317546015,1.316221153
0.689,1.531468957,1.365670344,1.318508466,1.316685173
0.69,1.531528801,1.366258813,1.319203961,1.319120341
0.691,1.532113508,1.366970305,1.320278385,1.319969094
0.692,1.537074219,1.367434283,1.320648229,1.325285984
0.693,1.543920216,1.369468689,1.32115599,1.328199426
0.694,1.543927799,1.370061179,1.324779808,1.328516455
0.695,1.544127091,1.370411733,1.325492593,1.32879112
0.696,1.551972705,1.370714029,1.326317788,1.328797114
0.697,1.551995647,1.370726995,1.326893925,1.329115255
0.698,1.552239767,1.371269501,1.327432648,1.329285498
0.699,1.552622658,1.37194173,1.328007078,1.329438158
0.7,1.552688901,1.372477225,1.328398659,1.329609208
0.701,1.553145704,1.372949152,1.329092694,1.329732984
0.702,1.55353089,1.373289489,1.329452205,1.329729814
0.703,1.55327024,1.373911918,1.334690113,1.329962981
0.704,1.553131884,1.374238539,1.335495525,1.330340782
0.705,1.553280945,1.374928705,1.336136874,1.33048247
0.706,1.553407808,1.375246386,1.336828292,1.333337601
0.707,1.553460361,1.375744618,1.33727747,1.336636761
0.708,1.553319783,1.376791378,1.337923907,1.342920017
0.709,1.553772923,1.377631876,1.338817847,1.342928951
0.71,1.553850371,1.378407385,1.339590593,1.342995354
0.711,1.554192235,1.379145801,1.34048177,1.342855082
0.712,1.554733432,1.380019311,1.341104747,1.342785983
0.713,1.555032051,1.380324217,1.341661884,1.342833016
0.714,1.555491612,1.380874039,1.342050341,1.3431003
0.715,1.555639494,1.381536812,1.342735921,1.353578816
0.716,1.555851093,1.382259805,1.343476353,1.353826735
0.717,1.555698633,1.382998581,1.344777223,1.354205024
0.718,1.555707076,1.383858932,1.346224647,1.354123019
0.719,1.555966527,1.384429448,1.347467473,1.354136307
0.72,1.556356396,1.384951539,1.348274816,1.354352936
0.721,1.556535375,1.385425602,1.348851992,1.358710489
0.722,1.55666678,1.385802705,1.349859233,1.358719348
0.723,1.557039218,1.386261343,1.350438485,1.36281777
0.724,1.557204748,1.386428157,1.351168687,1.36267979
0.725,1.557193978,1.386536962,1.351818743,1.362727627
0.726,1.557328654,1.386726934,1.352793701,1.362887285
0.727,1.557220715,1.386750645,1.354071471,1.363418908
0.728,1.557120892,1.386689271,1.354991094,1.363649887
0.729,1.557551697,1.386702732,1.355723331,1.363767597
0.73,1.557512115,1.386946323,1.357066185,1.364143811
0.731,1.557971389,1.387375664,1.358139511,1.36501323
0.732,1.558816369,1.38804706,1.358761384,1.365113592
0.733,1.559425,1.388455698,1.359436807,1.365192217
0.734,1.559861133,1.388474782,1.359894134,1.365691644
0.735,1.56016779,1.388488381,1.360686576,1.377844405
0.736,1.56058624,1.388543486,1.361647683,1.378272147
0.737,1.56052849,1.388871495,1.362314792,1.37826908
0.738,1.561275461,1.389205612,1.363136017,1.378534671
0.739,1.561219449,1.389413559,1.364057698,1.378702115
0.74,1.561549908,1.389391369,1.364632588,1.37896937
0.741,1.561583154,1.389924212,1.365651482,1.378936524
0.742,1.561648391,1.390092627,1.366634013,1.379164637
0.743,1.565379251,1.390276805,1.369789261,1.379849308
0.744,1.56493882,1.390311358,1.373244089,1.379828509
0.745,1.565101377,1.390525321,1.373570604,1.380281405
0.746,1.56552142,1.390787369,1.3741556,1.380222886
0.747,1.565903085,1.391075056,1.374787973,1.380643297
0.748,1.566750156,1.391395546,1.375418877,1.381031142
0.749,1.566654704,1.391473639,1.381638508,1.381054824
0.75,1.567295622,1.392063113,1.38217133,1.38147698
0.751,1.567812432,1.392165049,1.383100078,1.38163605
0.752,1.568635312,1.39236638,1.383808773,1.381810608
0.753,1.569469273,1.392455611,1.384397118,1.382216049
0.754,1.569646661,1.392800893,1.38520722,1.382252557
0.755,1.569568252,1.393105045,1.386057994,1.382630779
0.756,1.569615616,1.393553106,1.38712122,1.383087439
0.757,1.570130462,1.393998937,1.38793587,1.383675172
0.758,1.570252056,1.394089337,1.388605858,1.383879645
0.759,1.570455166,1.394122782,1.389447598,1.384183595
0.76,1.571048302,1.394364274,1.390529577,1.384712068
0.761,1.571174935,1.394723626,1.391732492,1.385247447
0.762,1.571490392,1.395074273,1.392786143,1.38596536
0.763,1.572120211,1.395242456,1.39368339,1.386720477
0.764,1.572360215,1.39520461,1.394666871,1.387110202
0.765,1.573092077,1.395459277,1.395512608,1.387280235
0.766,1.573573684,1.39573958,1.396556577,1.390467951
0.767,1.574104348,1.39597111,1.397164859,1.391126574
0.768,1.574647427,1.396049841,1.39807916,1.391541173
0.769,1.574959216,1.396388792,1.399076921,1.392162659
0.77,1.575386429,1.396400271,1.400050924,1.392667496
0.771,1.576267755,1.396098967,1.401078984,1.393223504
0.772,1.57672039,1.395761414,1.401763284,1.393734512
0.773,1.577998863,1.395716393,1.403197961,1.394140792
0.774,1.578581144,1.39570172,1.403741617,1.395078732
0.775,1.579700906,1.395816767,1.404606914,1.395355188
0.776,1.580328941,1.396022281,1.405309989,1.395572764
0.777,1.580853703,1.395971882,1.407778145,1.39603879
0.778,1.581585549,1.396116767,1.408445849,1.396150751
0.779,1.582327512,1.396298406,1.408809825,1.40377567
0.78,1.582966867,1.396408681,1.409574975,1.403977542
0.781,1.583598286,1.39696122,1.410020054,1.404125424
0.782,1.587488496,1.397230984,1.411012526,1.404368184
0.783,1.587886314,1.397582908,1.412257793,1.404805873
0.784,1.588814685,1.398263992,1.413080073,1.405495036
0.785,1.58907634,1.398659647,1.413563329,1.406057449
0.786,1.589395153,1.398879249,1.414613856,1.4070962
0.787,1.59011996,1.39942093,1.419816599,1.407668713
0.788,1.590864629,1.399607376,1.422412223,1.407959475
0.789,1.591587792,1.399836159,1.423332152,1.408317216
0.79,1.592562772,1.399978216,1.423815284,1.408450186
0.791,1.593364706,1.400572115,1.424852224,1.409076841
0.792,1.59447186,1.400901941,1.425179339,1.409603855
0.793,1.595425006,1.401457587,1.425835097,1.409823702
0.794,1.595968431,1.402010566,1.426845916,1.410174689
0.795,1.596354211,1.402510092,1.427808294,1.411038618
0.796,1.596978184,1.402821115,1.428565549,1.41079147
0.797,1.597384846,1.403622318,1.429968668,1.41133255
0.798,1.598135557,1.404050653,1.430865313,1.411491529
0.799,1.598921128,1.404358326,1.43185291,1.411907331
0.8,1.599707777,1.404510459,1.432596711,1.411847919
0.801,1.600546454,1.404740361,1.433471871,1.412533624
0.802,1.600812742,1.404769877,1.433942538,1.412987511
0.803,1.600903863,1.405367101,1.434700568,1.413371314
0.804,1.601358365,1.405600168,1.436092017,1.41400159
0.805,1.602200567,1.406275788,1.437006727,1.414281128
0.806,1.602994322,1.406788906,1.437828249,1.427252155
0.807,1.60368664,1.407345757,1.438364566,1.427429877
0.808,1.604304268,1.407932588,1.439357514,1.427708593
0.809,1.604733665,1.408660155,1.439965832,1.432526389
0.81,1.605834058,1.409220351,1.440654036,1.433218864
0.811,1.606745518,1.40984788,1.445575441,1.437936056
0.812,1.607499971,1.410573967,1.446033053,1.438397916
0.813,1.608825441,1.41106801,1.446324239,1.443179499
0.814,1.609228454,1.411502154,1.447083678,1.443498573
0.815,1.610082673,1.413641348,1.447609179,1.444333516
0.816,1.610733629,1.414267418,1.448444656,1.444356212
0.817,1.611733877,1.41612105,1.449276026,1.444531806
0.818,1.612587385,1.416778476,1.449652347,1.445180667
0.819,1.613152327,1.417182761,1.451147657,1.450193858
0.82,1.613577495,1.41780726,1.451704452,1.450678059
0.821,1.614005193,1.418320303,1.452447942,1.450872931
0.822,1.614400904,1.419029301,1.45353318,1.451167606
0.823,1.614962997,1.41966154,1.454058683,1.451381488
0.824,1.614882471,1.42027756,1.454627684,1.451675783
0.825,1.615483805,1.421052426,1.455504207,1.452293764
0.826,1.616455672,1.421514744,1.456061944,1.45220671
0.827,1.6175427,1.421680394,1.456907966,1.452552397
0.828,1.618346185,1.422015501,1.458474276,1.453149687
0.829,1.619073146,1.422444093,1.459294176,1.453558438
0.83,1.619774621,1.423004141,1.460290551,1.454133646
0.831,1.620612333,1.423520519,1.461070745,1.454866672
0.832,1.621639386,1.423956664,1.462098196,1.455488463
0.833,1.622428454,1.424444615,1.462507271,1.456022518
0.834,1.623106528,1.424887488,1.463375306,1.456584189
0.835,1.624088631,1.42549628,1.464428163,1.456777006
0.836,1.624645553,1.426220564,1.465698709,1.457995897
