Pose/Time (ns),Pose 1: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,Pose 2: PersScore 0.277 PoseScore 2.633 DockingScore -14.718
0.85,0.687141513,1.014247304
0.851,0.687324113,1.014375463
0.852,0.687401167,1.014319853
0.853,0.687659195,1.014568335
0.854,0.687948344,1.01522038
0.855,0.688096306,1.015501799
0.856,0.688320212,1.01557076
0.857,0.688390453,1.015396624
0.858,0.688616312,1.015783098
0.859,0.688921594,1.015983105
0.86,0.689146596,1.016149264
0.861,0.689345368,1.016562112
0.862,0.689723217,1.016797368
0.863,0.690012324,1.017413796
0.864,0.690188504,1.018070479
0.865,0.690325081,1.018337009
0.866,0.690420058,1.018439909
0.867,0.690594249,1.018699253
0.868,0.690715547,1.019138966
0.869,0.690959749,1.019022662
0.87,0.691241113,1.019371305
0.871,0.691539234,1.019658497
0.872,0.691755914,1.019673735
0.873,0.691955003,1.020148782
0.874,0.692027396,1.02067235
0.875,0.692234875,1.020981954
0.876,0.692361998,1.021343436
0.877,0.692492322,1.021870931
0.878,0.692624492,1.0218279
0.879,0.692759573,1.022101956
0.88,0.692934825,1.022467732
0.881,0.693101106,1.022756403
0.882,0.693376652,1.022732643
0.883,0.693540089,1.023210974
0.884,0.693642431,1.023412191
0.885,0.693737022,1.026370533
0.886,0.693802451,1.026421347
0.887,0.694019134,1.028940248
0.888,0.694158164,1.028635331
0.889,0.694384995,1.028524822
0.89,0.694519793,1.028494525
0.891,0.694579616,1.028365602
0.892,0.694778872,1.028180384
0.893,0.694945311,1.027922531
0.894,0.695081163,1.027935733
0.895,0.695159129,1.028100623
0.896,0.695459167,1.028193097
0.897,0.695637209,1.028267368
0.898,0.695863882,1.02818159
0.899,0.696021727,1.028567329
0.9,0.696160205,1.028662757
0.901,0.696392308,1.02855245
0.902,0.696624359,1.028618641
0.903,0.697025151,1.028777739
0.904,0.697419113,1.029009355
0.905,0.697779738,1.029292599
0.906,0.69808599,1.029461025
0.907,0.69845117,1.029942785
0.908,0.698746271,1.030077904
0.909,0.699080243,1.030416609
0.91,0.699265021,1.030794606
0.911,0.699332507,1.031096186
0.912,0.699429139,1.031359462
0.913,0.69954356,1.031692102
0.914,0.69984345,1.03171148
0.915,0.699923251,1.031717379
0.916,0.70004762,1.031924262
0.917,0.700195031,1.031957516
0.918,0.700399527,1.032448285
0.919,0.700663445,1.032907758
0.92,0.700792026,1.033445363
0.921,0.700941694,1.033765798
0.922,0.701036699,1.034085289
0.923,0.701244795,1.034732033
0.924,0.701408955,1.035225945
0.925,0.701564052,1.035610926
0.926,0.70165757,1.0357981
0.927,0.701789557,1.035882253
0.928,0.70190609,1.036114601
0.929,0.702044318,1.036250403
0.93,0.702354578,1.036687104
0.931,0.702558222,1.037416992
0.932,0.702652051,1.038299601
0.933,0.702793479,1.038780523
0.934,0.702953014,1.039284185
0.935,0.703079157,1.039770021
0.936,0.703240177,1.040694105
0.937,0.703428423,1.041107668
0.938,0.703594754,1.0419211
0.939,0.70381135,1.042431302
0.94,0.703942498,1.043005548
0.941,0.70417528,1.043732318
0.942,0.704466553,1.044166402
0.943,0.704672021,1.045179237
0.944,0.704892104,1.045555805
0.945,0.705145063,1.045973371
0.946,0.705367767,1.046537907
0.947,0.705613975,1.047178411
0.948,0.705804974,1.047993192
0.949,0.705931863,1.048441192
0.95,0.706242114,1.049458685
0.951,0.706472216,1.04999303
0.952,0.706691316,1.050529084
0.953,0.706965687,1.050906109
0.954,0.707092644,1.051650797
0.955,0.707351761,1.052138432
0.956,0.707660042,1.052527072
0.957,0.707875604,1.053408014
0.958,0.708075077,1.054165821
0.959,0.708263491,1.054982593
0.96,0.708582022,1.055473054
0.961,0.708710003,1.056433878
0.962,0.708948413,1.056972301
0.963,0.709086702,1.057380735
0.964,0.709432847,1.058066016
0.965,0.709931454,1.05838495
0.966,0.710309976,1.059053405
0.967,0.710675377,1.059399697
0.968,0.710865701,1.059989126
0.969,0.71120302,1.060242511
0.97,0.711540082,1.060929153
0.971,0.711890161,1.061496858
0.972,0.712050509,1.061891895
0.973,0.712276902,1.062567821
0.974,0.7123751,1.062958076
0.975,0.7126052,1.063243883
0.976,0.712878536,1.063941746
0.977,0.713112528,1.064787483
0.978,0.713370701,1.065291945
0.979,0.713630042,1.066151485
0.98,0.713968134,1.066818135
0.981,0.714256277,1.06677834
0.982,0.714605691,1.067768668
0.983,0.715004967,1.068185041
0.984,0.715283087,1.068735926
0.985,0.715415854,1.06912477
0.986,0.715763508,1.069569298
0.987,0.716091496,1.070255462
0.988,0.716354658,1.07055506
0.989,0.716639651,1.071258068
0.99,0.716669003,1.071857776
0.991,0.716888683,1.072553222
0.992,0.717168424,1.073437846
0.993,0.717405156,1.073871661
0.994,0.717682086,1.074455484
0.995,0.717715152,1.077892589
0.996,0.717983192,1.0783596
0.997,0.718173792,1.0789713
0.998,0.718437867,1.079999294
0.999,0.718759509,1.080832546
1,0.719010531,1.081228107
1.001,0.719140241,1.081576279
1.002,0.719493124,1.081916248
1.003,0.719693129,1.082330583
1.004,0.719935357,1.083096925
1.005,0.720198016,1.083670961
1.006,0.720430755,1.083894836
1.007,0.720697553,1.084308338
1.008,0.720972612,1.085034441
1.009,0.721294344,1.085283628
1.01,0.72165576,1.085755263
1.011,0.722007528,1.086510047
1.012,0.722360849,1.087142406
1.013,0.722747612,1.088093377
1.014,0.722992489,1.088725732
1.015,0.723227978,1.089334244
1.016,0.723487607,1.089822477
1.017,0.723850756,1.090346243
1.018,0.724135428,1.090855136
1.019,0.724458786,1.091399868
1.02,0.724752917,1.091946542
1.021,0.724989291,1.092641309
1.022,0.72528578,1.09310489
1.023,0.725490835,1.093679799
1.024,0.725762861,1.094372542
1.025,0.725991354,1.095294426
1.026,0.726235376,1.096147101
1.027,0.726474682,1.096700164
1.028,0.726724424,1.097202297
1.029,0.72706363,1.097579434
1.03,0.72731152,1.103748281
1.031,0.727650086,1.104535424
1.032,0.727913735,1.105243321
1.033,0.728219364,1.105797167
1.034,0.728549699,1.10639495
1.035,0.728969431,1.106810868
1.036,0.729316829,1.107438134
1.037,0.729624913,1.108034856
1.038,0.729928024,1.108537016
1.039,0.730240276,1.109438433
1.04,0.730671404,1.110560921
1.041,0.731049692,1.111155215
1.042,0.731448935,1.11210034
1.043,0.731594098,1.112882954
1.044,0.73200341,1.113306675
1.045,0.732179982,1.114054456
1.046,0.732351054,1.114775147
1.047,0.732463582,1.115475839
1.048,0.732808321,1.116660921
1.049,0.733036227,1.11737781
1.05,0.733269321,1.118585787
1.051,0.733658638,1.119275403
1.052,0.734111749,1.120067139
1.053,0.734303376,1.120709325
1.054,0.734602704,1.121158437
1.055,0.734894893,1.121845996
1.056,0.735161019,1.122547219
1.057,0.735454099,1.122790315
1.058,0.735727516,1.123199299
1.059,0.736129468,1.123492452
1.06,0.736403736,1.124325602
1.061,0.736683081,1.124698334
1.062,0.736888898,1.125269179
1.063,0.737160847,1.126122687
1.064,0.73751841,1.126373192
1.065,0.737806802,1.126942828
1.066,0.738011259,1.127565881
1.067,0.73824481,1.12797805
1.068,0.738509489,1.12825816
1.069,0.738563224,1.128681586
1.07,0.738610974,1.129369082
1.071,0.738889004,1.129982919
1.072,0.739050901,1.130503696
1.073,0.739252573,1.131202573
1.074,0.739460654,1.131758117
1.075,0.739693248,1.132036556
1.076,0.73995681,1.132529951
1.077,0.740354623,1.133392021
1.078,0.740803184,1.133661738
1.079,0.741136524,1.133794768
1.08,0.741170476,1.133994536
1.081,0.741361135,1.134798937
1.082,0.741688623,1.135905867
1.083,0.742083354,1.136414168
1.084,0.74230624,1.136795874
1.085,0.742505414,1.137885215
1.086,0.742828675,1.139118679
1.087,0.743029702,1.139284525
1.088,0.743289263,1.139428194
1.089,0.743673763,1.139652138
1.09,0.74395456,1.139798618
1.091,0.744276159,1.140202734
1.092,0.744570943,1.140168827
1.093,0.744985672,1.140135841
1.094,0.745571549,1.140520292
1.095,0.746157783,1.140853436
1.096,0.746688472,1.141386722
1.097,0.74693192,1.141691593
1.098,0.747183615,1.142630068
1.099,0.747662531,1.143011283
1.1,0.747896862,1.143313277
1.101,0.748051002,1.143778474
1.102,0.74823475,1.144739328
1.103,0.748290035,1.14574289
1.104,0.748613007,1.146091709
1.105,0.748777885,1.146513385
1.106,0.748956344,1.146819539
1.107,0.74917901,1.147249807
1.108,0.74942575,1.147411214
1.109,0.749781792,1.147815263
1.11,0.75005892,1.148443505
1.111,0.750384584,1.148604165
1.112,0.75050019,1.149406777
1.113,0.750706983,1.149605608
1.114,0.750728372,1.150361886
1.115,0.751105885,1.150811217
1.116,0.751136037,1.151596698
1.117,0.751187898,1.152143526
1.118,0.751365477,1.153090066
1.119,0.751498848,1.15316982
1.12,0.751667113,1.153229854
1.121,0.751780665,1.153682721
1.122,0.751970179,1.153866932
1.123,0.752364663,1.154389853
1.124,0.752638482,1.155193768
1.125,0.75298357,1.155270666
1.126,0.753252097,1.155406841
1.127,0.753514557,1.156020728
1.128,0.753801801,1.157120105
1.129,0.754091382,1.157540577
1.13,0.754197243,1.157838615
1.131,0.754325896,1.15905987
1.132,0.754416325,1.159511664
1.133,0.754612278,1.159606584
1.134,0.754769102,1.160047207
1.135,0.754964375,1.16077852
1.136,0.755054629,1.160977656
1.137,0.755261627,1.16164985
1.138,0.755467255,1.162745197
1.139,0.755699314,1.164171548
1.14,0.755591608,1.164311834
1.141,0.755745869,1.16438938
1.142,0.755820869,1.164999894
1.143,0.756037705,1.165519181
1.144,0.756382973,1.165873647
1.145,0.756739875,1.166042
1.146,0.757068512,1.166227278
1.147,0.757390308,1.166570443
1.148,0.757681209,1.16672936
1.149,0.757980823,1.167010067
1.15,0.758318949,1.167087134
1.151,0.758562216,1.167443942
1.152,0.758844644,1.16776497
1.153,0.759190309,1.167805441
1.154,0.759447675,1.167896165
1.155,0.759805327,1.168170494
1.156,0.760270436,1.168422161
1.157,0.760305322,1.168665844
1.158,0.760481673,1.168753693
1.159,0.760819572,1.169089064
1.16,0.761248262,1.169414905
1.161,0.761471283,1.169469668
1.162,0.761922368,1.169503244
1.163,0.762092641,1.169918451
1.164,0.762211101,1.170085736
1.165,0.762537534,1.170349043
1.166,0.762675023,1.170602734
1.167,0.762768265,1.171327729
1.168,0.762956134,1.171976022
1.169,0.763208048,1.172253175
1.17,0.763554775,1.172659021
1.171,0.763847687,1.17292981
1.172,0.764036867,1.173347545
1.173,0.764398773,1.173783015
1.174,0.764893041,1.174647372
1.175,0.765296377,1.175055791
1.176,0.765547976,1.175427589
1.177,0.765866013,1.175715479
1.178,0.765916707,1.176635825
1.179,0.766035033,1.176938859
1.18,0.766365557,1.177367626
1.181,0.766790749,1.17800177
1.182,0.767110502,1.178998629
1.183,0.767384604,1.179952745
1.184,0.767736948,1.18043126
1.185,0.7681656,1.181249256
1.186,0.768439545,1.181719511
1.187,0.768850951,1.18218553
1.188,0.769214082,1.182635025
1.189,0.769568243,1.18306266
1.19,0.769957684,1.183464658
1.191,0.770277006,1.184350209
1.192,0.770566543,1.185216698
1.193,0.77074111,1.185798056
1.194,0.770896646,1.186009698
1.195,0.771105521,1.186101852
1.196,0.771128999,1.186213766
1.197,0.771123312,1.18639952
1.198,0.771203848,1.18645157
1.199,0.771367732,1.186552266
1.2,0.771487787,1.186639534
1.201,0.771718607,1.187091331
1.202,0.771876274,1.187640327
1.203,0.772202862,1.187908284
1.204,0.772328586,1.18809131
1.205,0.772615146,1.18834858
1.206,0.772742734,1.188406474
1.207,0.773235356,1.18872556
1.208,0.773661666,1.1892088
1.209,0.773923881,1.189315168
1.21,0.774103079,1.189655118
1.211,0.77436553,1.189838974
1.212,0.774868726,1.190377664
1.213,0.775307072,1.190771322
1.214,0.77567396,1.190963924
1.215,0.775822467,1.191496572
1.216,0.7762202,1.192113426
1.217,0.776593827,1.192285672
1.218,0.776980552,1.192644763
1.219,0.777192646,1.193074648
1.22,0.777733987,1.194026719
1.221,0.777950079,1.194388822
1.222,0.778127702,1.194958714
1.223,0.778423781,1.195133468
1.224,0.778585147,1.195358069
1.225,0.778909774,1.195900242
1.226,0.779383568,1.196190428
1.227,0.779509235,1.196351191
1.228,0.779695717,1.196474931
1.229,0.779630741,1.196728713
1.23,0.779932835,1.196834066
1.231,0.780099209,1.197001336
1.232,0.780089198,1.197182539
1.233,0.780151357,1.197268953
1.234,0.780202521,1.197439629
1.235,0.780365689,1.197484709
1.236,0.780647652,1.197805565
1.237,0.780786069,1.198077921
1.238,0.781151535,1.198679998
1.239,0.781410822,1.198808473
1.24,0.781841881,1.199022276
1.241,0.782124176,1.199120899
1.242,0.782551205,1.199155853
1.243,0.782806106,1.199348174
1.244,0.783058458,1.200804328
1.245,0.783436397,1.200816698
1.246,0.783959007,1.20218477
1.247,0.784106743,1.202258155
1.248,0.784200113,1.20407872
1.249,0.784440273,1.204243477
1.25,0.78467096,1.206028627
1.251,0.78496854,1.206447996
1.252,0.78546949,1.207440146
1.253,0.7857336,1.207421503
1.254,0.785997736,1.208014883
1.255,0.786241945,1.208463945
1.256,0.786459828,1.209221645
1.257,0.78682833,1.209411556
1.258,0.787096506,1.210252172
1.259,0.78726595,1.211090978
1.26,0.787543242,1.211310627
1.261,0.787820846,1.211461144
1.262,0.788183602,1.211760087
1.263,0.788739476,1.211905294
1.264,0.789175648,1.211985836
1.265,0.7896668,1.212120423
1.266,0.789996335,1.212333266
1.267,0.790225866,1.212461211
1.268,0.790371652,1.212557204
1.269,0.790417613,1.212863922
1.27,0.790691247,1.213415103
1.271,0.79071317,1.213682265
1.272,0.791093285,1.214609486
1.273,0.791327718,1.215317169
1.274,0.791576275,1.216229656
1.275,0.791974719,1.216355505
1.276,0.792355942,1.21684513
1.277,0.79285863,1.217106818
1.278,0.793189153,1.21767316
1.279,0.793686341,1.218171041
1.28,0.79393436,1.218337728
1.281,0.794133637,1.218933887
1.282,0.794549827,1.220103722
1.283,0.794869386,1.221116059
1.284,0.79526771,1.221711124
1.285,0.795614965,1.221937887
1.286,0.795909672,1.222099389
1.287,0.796146055,1.222263789
1.288,0.79667929,1.222591524
1.289,0.796763761,1.222789427
1.29,0.796902695,1.222895339
1.291,0.796931385,1.2232259
1.292,0.797066914,1.223556133
1.293,0.797127206,1.223837886
1.294,0.797380283,1.224013057
1.295,0.797634448,1.224721544
1.296,0.797923829,1.225294508
1.297,0.798356406,1.225616781
1.298,0.798733654,1.225887951
1.299,0.799185742,1.226205166
1.3,0.79948366,1.22732418
1.301,0.799752322,1.227489424
1.302,0.799870783,1.22775122
1.303,0.800276999,1.228320242
1.304,0.800755141,1.228731943
1.305,0.801278301,1.229055967
1.306,0.801524796,1.229417501
1.307,0.801786853,1.229671023
1.308,0.802187792,1.22982197
1.309,0.802482598,1.230066854
1.31,0.802839753,1.230233425
1.311,0.803069896,1.23037589
1.312,0.803386227,1.230555009
1.313,0.803711999,1.230726157
1.314,0.804016683,1.230864265
1.315,0.8042244,1.231013386
1.316,0.804451935,1.231339808
1.317,0.804612462,1.231292117
1.318,0.804671826,1.231378149
1.319,0.804676376,1.231694616
1.32,0.804835461,1.231834584
1.321,0.805008089,1.231898966
1.322,0.80512589,1.232062749
1.323,0.805211781,1.23208478
1.324,0.805348466,1.232216394
1.325,0.805334688,1.232752824
1.326,0.805472823,1.232859986
1.327,0.805495082,1.232972254
1.328,0.80567338,1.233079235
1.329,0.805882412,1.233984835
1.33,0.806196115,1.234076038
1.331,0.806368146,1.234376301
1.332,0.806736442,1.23448322
1.333,0.806998424,1.234682186
1.334,0.807400149,1.235102559
1.335,0.807585216,1.235684967
1.336,0.807786711,1.236161593
1.337,0.807923359,1.23632436
1.338,0.808100265,1.236929839
1.339,0.808293058,1.237304108
1.34,0.808344111,1.237542755
1.341,0.808525692,1.237777139
1.342,0.808639454,1.238062101
1.343,0.809006985,1.238306484
1.344,0.809161048,1.238483507
1.345,0.809200734,1.238768713
1.346,0.809332355,1.239011161
1.347,0.809584141,1.23958448
1.348,0.809588819,1.23965377
1.349,0.809753552,1.239783208
1.35,0.810005604,1.240250619
1.351,0.810134365,1.240326406
1.352,0.810251996,1.240458357
1.353,0.810445556,1.240654725
1.354,0.810519342,1.240743016
1.355,0.810438391,1.240833324
1.356,0.810467071,1.240985362
1.357,0.810632985,1.240828638
1.358,0.810764268,1.240695654
1.359,0.810966041,1.240615566
1.36,0.810948506,1.240714847
1.361,0.810918287,1.240700681
1.362,0.811019341,1.240626083
1.363,0.811128127,1.2406441
1.364,0.811240239,1.240690615
1.365,0.811289272,1.240618201
1.366,0.811366988,1.240640075
1.367,0.811489917,1.241077084
1.368,0.81136311,1.241724709
1.369,0.811270501,1.242266946
1.37,0.811348424,1.242413067
1.371,0.811299236,1.242589242
1.372,0.811275663,1.242612123
1.373,0.811252677,1.242874282
1.374,0.811502539,1.243306165
1.375,0.811475889,1.243412686
1.376,0.811499192,1.243394484
1.377,0.811440773,1.243504394
1.378,0.811646838,1.244163579
1.379,0.811611412,1.244481981
1.38,0.811436428,1.244918089
1.381,0.811380221,1.245079341
1.382,0.811226996,1.245065821
1.383,0.811109072,1.244902381
1.384,0.811091308,1.245003856
1.385,0.811110757,1.245209938
1.386,0.811297403,1.245418504
1.387,0.811456068,1.245479381
1.388,0.811267751,1.245447041
1.389,0.811040294,1.245502621
1.39,0.810824761,1.245532015
1.391,0.810692539,1.24587335
1.392,0.810487682,1.245900215
1.393,0.810383167,1.245961176
1.394,0.810376937,1.245964147
1.395,0.810657811,1.24597108
1.396,0.810623424,1.245996091
1.397,0.81070594,1.245972499
1.398,0.810846326,1.246290556
1.399,0.811062034,1.246472911
1.4,0.811029099,1.2472675
1.401,0.811115694,1.24746447
1.402,0.811267052,1.247969842
1.403,0.811089448,1.248229666
1.404,0.811159012,1.248605309
1.405,0.811280475,1.248953266
1.406,0.811540884,1.249328913
1.407,0.811645524,1.249447799
1.408,0.81181104,1.250365093
1.409,0.811853467,1.250298789
1.41,0.811803352,1.250467664
1.411,0.811662096,1.250933125
1.412,0.811683318,1.251520037
1.413,0.811418711,1.253273529
1.414,0.811184974,1.254003008
1.415,0.811035334,1.255140257
1.416,0.811030114,1.255960522
1.417,0.811040993,1.25676844
1.418,0.811097354,1.257835713
1.419,0.81101038,1.258597532
1.42,0.810949711,1.25893417
1.421,0.810860761,1.259614627
1.422,0.810876231,1.26022953
1.423,0.810838535,1.260381381
1.424,0.810821534,1.260707483
1.425,0.810942601,1.261024485
1.426,0.810953538,1.261333123
1.427,0.810873268,1.261667917
1.428,0.810835291,1.262198923
1.429,0.810759224,1.26234537
1.43,0.810714741,1.262606093
1.431,0.810654569,1.262813719
1.432,0.810605192,1.263115876
1.433,0.810506984,1.263388751
1.434,0.810369139,1.263977062
1.435,0.81048462,1.264310984
1.436,0.810525315,1.26454881
1.437,0.810690932,1.264955826
1.438,0.810760017,1.265544139
1.439,0.810937997,1.266021766
1.44,0.811323499,1.266374735
1.441,0.81143182,1.266814227
1.442,0.811583612,1.267472872
1.443,0.811456416,1.267859801
1.444,0.81144992,1.269055422
1.445,0.811607854,1.269425076
1.446,0.811707342,1.269996475
1.447,0.811719902,1.270078052
1.448,0.811638787,1.270846465
1.449,0.811766951,1.271703514
1.45,0.811670101,1.271930478
1.451,0.811701261,1.272243534
1.452,0.811823407,1.272655921
1.453,0.811925894,1.272946027
1.454,0.811942645,1.273435769
1.455,0.812159672,1.273985567
1.456,0.812072853,1.274556891
1.457,0.812166866,1.274893854
1.458,0.812097253,1.275185227
1.459,0.812057671,1.275650561
1.46,0.812020895,1.275922372
1.461,0.812150995,1.276189973
1.462,0.812194898,1.276219782
1.463,0.812248697,1.277150235
1.464,0.812101119,1.277342372
1.465,0.811994267,1.277732044
1.466,0.811880427,1.278044791
1.467,0.812141681,1.27841875
1.468,0.812051424,1.278881209
1.469,0.812143656,1.27929108
1.47,0.812188445,1.279623562
1.471,0.812356645,1.279940069
1.472,0.812355186,1.2802018
1.473,0.812775979,1.280596631
1.474,0.812998953,1.281000014
1.475,0.813072581,1.281408241
1.476,0.813158748,1.282661034
1.477,0.813488906,1.283893521
1.478,0.81381082,1.287375603
1.479,0.813856003,1.287505881
1.48,0.813960582,1.287753744
1.481,0.813876087,1.288208448
1.482,0.814061816,1.288753605
1.483,0.814094753,1.28912853
1.484,0.813880709,1.289347084
1.485,0.814067295,1.290050074
1.486,0.814043603,1.291128044
1.487,0.813962766,1.291921011
1.488,0.813968448,1.292287558
1.489,0.813876278,1.293096775
1.49,0.81373073,1.293462887
1.491,0.813782128,1.293828701
1.492,0.813736706,1.29443071
1.493,0.813842145,1.294871639
1.494,0.813934688,1.29536481
1.495,0.813807355,1.295780751
1.496,0.813805345,1.296774786
1.497,0.813767335,1.297252016
1.498,0.813604505,1.297461677
1.499,0.813662777,1.29784676
1.5,0.813667614,1.298148336
1.501,0.813678796,1.298466534
1.502,0.81371468,1.298746429
1.503,0.813737034,1.299105934
1.504,0.813913375,1.299380021
1.505,0.814092507,1.299646629
1.506,0.81419151,1.300825987
1.507,0.81429512,1.301032919
1.508,0.814435901,1.301294616
1.509,0.814608727,1.301867353
1.51,0.814615674,1.302279432
1.511,0.814746927,1.302672417
1.512,0.8148115,1.303011021
1.513,0.814904261,1.303454435
