Pose/Time (ns),Z100299612: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,GTP: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,Z3932191: PersScore 0.452 PoseScore 1.419 DockingScore -13.397
3.184,2.298114725,0.965064022,1.317496007
3.185,2.298658286,0.965151184,1.317420886
3.186,2.299314061,0.965211125,1.31759174
3.187,2.29955094,0.965321389,1.317741568
3.188,2.299910584,0.965416401,1.317807823
3.189,2.300684111,0.965572784,1.318011431
3.19,2.30077177,0.965688928,1.318099253
3.191,2.300768379,0.965844147,1.318134293
3.192,2.301265628,0.966057988,1.318171948
3.193,2.301602504,0.966191158,1.318154162
3.194,2.301736712,0.966281288,1.318035102
3.195,2.301718032,0.966392182,1.317998608
3.196,2.301967928,0.966575488,1.317975785
3.197,2.302075743,0.966798709,1.318024864
3.198,2.302073649,0.966925708,1.318054137
3.199,2.302079935,0.967061348,1.318121838
3.2,2.302195703,0.967213381,1.318303242
3.201,2.302284785,0.967309204,1.318332489
3.202,2.30264185,0.967495323,1.318511018
3.203,2.303096826,0.967645174,1.318704406
3.204,2.303067511,0.967794314,1.318882785
3.205,2.303135129,0.967935198,1.319062005
3.206,2.303108978,0.968214234,1.319222141
3.207,2.303018942,0.968590168,1.319370196
3.208,2.30296268,0.968949759,1.319499962
3.209,2.303228623,0.969139711,1.319636832
3.21,2.303317173,0.969278083,1.319780988
3.211,2.303435105,0.969492887,1.319872664
3.212,2.3033844,0.969758371,1.320023607
3.213,2.303512793,0.970010844,1.320095387
3.214,2.303514323,0.970235962,1.320216966
3.215,2.303557395,0.970363579,1.320317567
3.216,2.303544989,0.970523816,1.320445634
3.217,2.303297095,0.970629765,1.320614349
3.218,2.303215773,0.970948096,1.320697025
3.219,2.302923653,0.971168512,1.320833306
3.22,2.302695291,0.97143259,1.320898964
3.221,2.302359726,0.971702662,1.320855979
3.222,2.30193983,0.971933752,1.320849963
3.223,2.301593991,0.972159043,1.321023697
3.224,2.301255648,0.972475518,1.321067456
3.225,2.300969177,0.97272139,1.321055172
3.226,2.301105196,0.972832022,1.321114367
3.227,2.300975941,0.972993842,1.321180239
3.228,2.300758841,0.973146099,1.321162551
3.229,2.300803515,0.973287239,1.321305702
3.23,2.30062867,0.973452409,1.321370455
3.231,2.30038326,0.97366336,1.321411325
3.232,2.299915259,0.973829247,1.32160701
3.233,2.299752454,0.974023886,1.32178005
3.234,2.299450195,0.974229795,1.321950586
3.235,2.299065072,0.974532853,1.322115363
3.236,2.299088005,0.974777388,1.322319422
3.237,2.299029384,0.975039859,1.322441322
3.238,2.298676986,0.975261544,1.322550543
3.239,2.298508858,0.975402799,1.322759658
3.24,2.298222229,0.97558736,1.322871582
3.241,2.297837078,0.975622876,1.32295517
3.242,2.298190115,0.975804875,1.32315774
3.243,2.298591461,0.976028818,1.323306655
3.244,2.298663612,0.976301058,1.323397849
3.245,2.298596652,0.976508691,1.323409007
3.246,2.298388972,0.976742674,1.323578679
3.247,2.298553974,0.976946678,1.323616348
3.248,2.29895771,0.977135937,1.323535698
3.249,2.298930682,0.97737082,1.323736447
3.25,2.299319237,0.977513444,1.323755245
3.251,2.299516275,0.977797585,1.323803616
3.252,2.299457099,0.978104042,1.323889073
3.253,2.299998839,0.97845228,1.324071907
3.254,2.300458425,0.978678567,1.324267898
3.255,2.300524638,0.978853875,1.324462497
3.256,2.300391302,0.979028682,1.324663301
3.257,2.300281249,0.979133285,1.32481504
3.258,2.30066375,0.979428703,1.325043592
3.259,2.300926133,0.979568976,1.325227692
3.26,2.301190075,0.979809828,1.325384083
3.261,2.301656123,0.979959556,1.32540834
3.262,2.301527891,0.980069515,1.325612537
3.263,2.301662857,0.980132275,1.325782168
3.264,2.30211538,0.980225859,1.325866331
3.265,2.302642632,0.980367834,1.326089822
3.266,2.302832649,0.980457869,1.326192598
3.267,2.303184335,0.980658774,1.32638789
3.268,2.30352416,0.980835523,1.326545081
3.269,2.303746122,0.980995706,1.326661197
3.27,2.30384094,0.981262476,1.326792875
3.271,2.30433153,0.981413767,1.32694049
3.272,2.305054538,0.98153829,1.327093876
3.273,2.305727173,0.981656007,1.327310838
3.274,2.306184426,0.981726723,1.327452366
3.275,2.306600862,0.981970154,1.327570047
3.276,2.306999072,0.982049254,1.327737402
3.277,2.306935435,0.982157499,1.327995644
3.278,2.306941253,0.982262096,1.328206912
3.279,2.307316001,0.982383556,1.32840906
3.28,2.307699694,0.982391159,1.328610309
3.281,2.307908199,0.982437643,1.328799025
3.282,2.307863962,0.982472912,1.328835534
3.283,2.308127567,0.982599156,1.328858124
3.284,2.308170992,0.982733141,1.32897757
3.285,2.308247917,0.982823508,1.328953794
3.286,2.308296794,0.982826475,1.328960116
3.287,2.308379114,0.982844031,1.329020381
3.288,2.308617919,0.982960068,1.329152206
3.289,2.308678936,0.983015447,1.329289908
3.29,2.308751278,0.983021164,1.329367306
3.291,2.308757323,0.983075703,1.329346862
3.292,2.309007769,0.983133619,1.329270849
3.293,2.309064954,0.98319779,1.329397161
3.294,2.309148168,0.98326365,1.329418199
3.295,2.309407318,0.983343234,1.329374214
3.296,2.309550306,0.983532808,1.329381719
3.297,2.309707249,0.983665198,1.329442328
3.298,2.309933605,0.983793627,1.329409481
3.299,2.310013743,0.983825494,1.329533905
3.3,2.310148177,0.983985335,1.329557964
3.301,2.31020251,0.984040769,1.329619343
3.302,2.310221371,0.984122384,1.329663097
3.303,2.310148307,0.984133528,1.329694993
3.304,2.310530106,0.984185403,1.329744311
3.305,2.310843439,0.984208213,1.329717998
3.306,2.311119668,0.984261657,1.32969848
3.307,2.31157351,0.984363394,1.329694327
3.308,2.311841834,0.984511835,1.329722505
3.309,2.312107404,0.984625141,1.329682711
3.31,2.312645372,0.984676226,1.329757859
3.311,2.312796551,0.984760882,1.329757472
3.312,2.313122481,0.984863757,1.329811653
3.313,2.313612193,0.984961498,1.329701294
3.314,2.313752881,0.985152787,1.329714395
3.315,2.313928577,0.985399019,1.329687629
3.316,2.314177651,0.985554011,1.329713438
3.317,2.314364019,0.985787335,1.329670225
3.318,2.314477551,0.985970218,1.329626462
3.319,2.314664459,0.986100719,1.32958861
3.32,2.314836227,0.986270416,1.329594977
3.321,2.315279606,0.986568367,1.329558448
3.322,2.31604794,0.986681066,1.329540105
3.323,2.316625228,0.986853943,1.329509798
3.324,2.317179716,0.986967953,1.329483926
3.325,2.317609836,0.987106883,1.329502649
3.326,2.317869122,0.987270835,1.329624868
3.327,2.317917977,0.987512506,1.329731099
3.328,2.31866935,0.987739489,1.329833304
3.329,2.319243782,0.987925126,1.329897875
3.33,2.319598678,0.988111351,1.3299509
3.331,2.31984758,0.988258781,1.329996854
3.332,2.32051261,0.988478164,1.330197594
3.333,2.320663037,0.98875718,1.330365093
3.334,2.320769477,0.988999928,1.33047468
3.335,2.321374672,0.989335036,1.330357022
3.336,2.321564031,0.989392495,1.330458841
3.337,2.321773851,0.989405814,1.330466557
3.338,2.322698598,0.98949359,1.330527626
3.339,2.322921493,0.989530855,1.330531839
3.34,2.323243937,0.989537848,1.33053695
3.341,2.32371606,0.989727135,1.330576946
3.342,2.324034249,0.98989708,1.330573886
3.343,2.324209153,0.990056008,1.330561814
3.344,2.324570512,0.990153072,1.330593487
3.345,2.324686576,0.99029613,1.330520448
3.346,2.324881984,0.990454185,1.330389505
3.347,2.325214268,0.990524621,1.330406338
3.348,2.325457919,0.990691326,1.330430766
3.349,2.325987151,0.990775327,1.330276967
3.35,2.326111858,0.990857802,1.330146304
3.351,2.326521957,0.990958891,1.329960365
3.352,2.326879549,0.991118259,1.32979709
3.353,2.327153892,0.991350568,1.329685222
3.354,2.327592345,0.991579985,1.329576063
3.355,2.327899815,0.991710569,1.329358346
3.356,2.328225465,0.991916136,1.329199101
3.357,2.32857605,0.992193481,1.32900806
3.358,2.328755076,0.992358617,1.329076538
3.359,2.329513805,0.992537401,1.328919349
3.36,2.329821181,0.992748443,1.328729066
3.361,2.330610414,0.992886534,1.328567226
3.362,2.331373793,0.992950501,1.328457496
3.363,2.332068665,0.993091367,1.328306313
3.364,2.332305718,0.993332628,1.328179909
3.365,2.333103291,0.993525071,1.328143418
3.366,2.333881768,0.993707906,1.328086664
3.367,2.334566037,0.99389901,1.327983274
3.368,2.33512287,0.994102056,1.327970079
3.369,2.335722621,0.994385163,1.327958484
3.37,2.335828462,0.994578645,1.32782472
3.371,2.336046468,0.99466173,1.327706351
3.372,2.336374886,0.994740929,1.327658578
3.373,2.336561978,0.994810387,1.327603314
3.374,2.336751645,0.995034389,1.327641696
3.375,2.337038815,0.99518945,1.327520542
3.376,2.337381965,0.995365027,1.327482468
3.377,2.337605179,0.99554773,1.327410724
3.378,2.33793082,0.995733821,1.327338077
3.379,2.338636521,0.995817733,1.32725515
3.38,2.339277938,0.995893283,1.327288954
3.381,2.340171535,0.996074253,1.327296659
3.382,2.340499367,0.996243723,1.327263282
3.383,2.340681635,0.996409528,1.327240607
3.384,2.341178046,0.996556019,1.327123062
3.385,2.341373297,0.996755487,1.32706998
3.386,2.341618064,0.997036037,1.327010027
3.387,2.341906863,0.997270317,1.326963992
3.388,2.342379981,0.99752735,1.326994985
3.389,2.342514756,0.997841408,1.327113593
3.39,2.342740527,0.998058092,1.32706025
3.391,2.343411579,0.998253397,1.326939585
3.392,2.343879294,0.998531418,1.326921107
3.393,2.344099186,0.998782234,1.326861205
3.394,2.344560687,0.998954467,1.326800324
3.395,2.344738156,0.999275092,1.3267436
3.396,2.345738747,0.999471252,1.326683972
3.397,2.346315776,0.999677493,1.326695824
3.398,2.346769588,0.999923531,1.326604904
3.399,2.346980298,1.000286755,1.326531822
3.4,2.347856319,1.000562929,1.326545192
3.401,2.348177968,1.000838597,1.326627268
3.402,2.348259037,1.000915679,1.326636439
3.403,2.348806331,1.001150204,1.326648678
3.404,2.348966103,1.001405177,1.326671174
3.405,2.349125386,1.001610675,1.326705244
3.406,2.349529587,1.001933757,1.326741661
3.407,2.349616338,1.002095465,1.32680364
3.408,2.349917399,1.002249899,1.326779721
3.409,2.350354229,1.002504829,1.32674335
3.41,2.350524791,1.002670421,1.326778328
3.411,2.350834933,1.00283898,1.326774909
3.412,2.350974172,1.003019584,1.32673847
3.413,2.351230513,1.003067548,1.326725959
3.414,2.351467155,1.003160804,1.326696651
3.415,2.351694493,1.00335999,1.326677219
3.416,2.352314081,1.003513199,1.326654894
3.417,2.353092109,1.003644576,1.326681907
3.418,2.353246804,1.003665978,1.326681631
3.419,2.354210194,1.003816857,1.326624383
3.42,2.354416611,1.003871919,1.326601234
3.421,2.35463417,1.003985418,1.326548603
3.422,2.354945545,1.004114435,1.326431608
3.423,2.3551697,1.004154867,1.326311475
3.424,2.35528297,1.004256016,1.326217135
3.425,2.355695528,1.004360212,1.326096223
3.426,2.356275848,1.004457756,1.32589716
3.427,2.356724413,1.004566772,1.325659294
3.428,2.356914829,1.004758705,1.32560065
3.429,2.357256213,1.004877116,1.325349557
3.43,2.357621745,1.005025498,1.325116482
3.431,2.357927918,1.005192877,1.32484328
3.432,2.358144368,1.005370454,1.324732798
3.433,2.358388236,1.005571964,1.324620638
3.434,2.358600387,1.005784991,1.3245857
3.435,2.359075583,1.006106476,1.324423506
3.436,2.359213307,1.006464513,1.324341928
3.437,2.359423699,1.00676614,1.324302449
3.438,2.359921578,1.007094231,1.324292526
3.439,2.360257073,1.007331221,1.324191788
3.44,2.360711382,1.007700566,1.32414094
3.441,2.360922614,1.008097674,1.324049655
3.442,2.361535133,1.008363872,1.324102135
3.443,2.361831024,1.008702977,1.323990004
3.444,2.362051191,1.008935641,1.323963368
3.445,2.36213878,1.009305048,1.323985282
3.446,2.362332355,1.009494334,1.323922889
3.447,2.362530788,1.009794626,1.323787816
3.448,2.362886811,1.009963373,1.323628997
3.449,2.363130662,1.010123421,1.32351648
3.45,2.363846272,1.010309669,1.323359365
3.451,2.364117059,1.010408253,1.323370391
3.452,2.364625408,1.010585204,1.323309589
3.453,2.365019633,1.010712977,1.323281275
3.454,2.365090919,1.010773363,1.323290741
3.455,2.365465571,1.010910839,1.323317693
3.456,2.365665892,1.010994417,1.323389721
3.457,2.366052813,1.010992954,1.323389869
3.458,2.36639975,1.011186099,1.323333827
3.459,2.366786566,1.011430426,1.323348036
3.46,2.366983793,1.011690711,1.323245574
3.461,2.367071516,1.01198677,1.323102839
3.462,2.367867292,1.012223793,1.323048036
3.463,2.368434999,1.01246647,1.322913987
3.464,2.368773339,1.01274185,1.322877079
3.465,2.369352632,1.013054653,1.322857448
3.466,2.369925175,1.013439141,1.322783983
3.467,2.370743945,1.013788133,1.322771843
3.468,2.371467203,1.014133235,1.322667904
3.469,2.372105973,1.014378277,1.322573726
3.47,2.372921797,1.014656634,1.322588641
3.471,2.373316811,1.014897318,1.322509275
3.472,2.37354417,1.015141116,1.322446074
3.473,2.374301077,1.015506048,1.322429625
3.474,2.374912635,1.01590066,1.322383025
3.475,2.37529273,1.01613209,1.3223616
3.476,2.37568161,1.016405317,1.322341877
3.477,2.376487875,1.016706052,1.322347718
3.478,2.376742659,1.017029708,1.322275438
3.479,2.377644742,1.017439217,1.322288451
3.48,2.378343136,1.017728321,1.322241888
3.481,2.379021499,1.018042695,1.322173362
3.482,2.379940606,1.018395994,1.3220892
3.483,2.380404468,1.018832261,1.321980278
3.484,2.381398933,1.019083452,1.321890051
3.485,2.382069754,1.019423115,1.321849024
3.486,2.382352684,1.019625846,1.321882211
3.487,2.382656332,1.019877459,1.321773398
3.488,2.382950119,1.020124259,1.321696735
3.489,2.383052404,1.020436285,1.321698672
3.49,2.383273544,1.020518063,1.321673836
3.491,2.383375203,1.020729756,1.321701524
3.492,2.383534598,1.021036997,1.321699846
3.493,2.383817407,1.021364201,1.321665012
3.494,2.383971057,1.021816222,1.321706169
3.495,2.384218783,1.022153396,1.321667994
3.496,2.384366636,1.022482287,1.321657429
3.497,2.384972647,1.022752374,1.321701859
3.498,2.385382336,1.022972617,1.321682239
3.499,2.385602093,1.023351475,1.321651195
3.5,2.386087383,1.023589795,1.321624942
3.501,2.38668645,1.023919077,1.321615637
3.502,2.386961921,1.024041312,1.321563491
3.503,2.387365309,1.024177034,1.321451681
3.504,2.387552027,1.024228454,1.321309554
3.505,2.387938604,1.024396949,1.321188274
3.506,2.388253578,1.024579979,1.321012351
3.507,2.38864406,1.024714975,1.321103339
3.508,2.388713171,1.0248809,1.321142926
3.509,2.388876164,1.025008543,1.321146346
3.51,2.389011561,1.025195679,1.321223316
3.511,2.389258385,1.025391444,1.321305733
3.512,2.389467897,1.025590505,1.321256896
3.513,2.389660429,1.02579212,1.32145835
3.514,2.389901109,1.025964748,1.321436028
3.515,2.390140347,1.026076985,1.321358791
3.516,2.390351368,1.026193743,1.321225676
3.517,2.39049843,1.026308971,1.321164155
3.518,2.390759792,1.026398261,1.321132206
3.519,2.390941324,1.026489923,1.321009739
3.52,2.391071983,1.026564983,1.320902124
3.521,2.391241424,1.026747094,1.32080067
3.522,2.391412011,1.026874092,1.320742167
3.523,2.391792321,1.027012723,1.320672608
3.524,2.392057051,1.027085644,1.320612303
3.525,2.39229191,1.027137794,1.320494626
3.526,2.392455207,1.02733308,1.320395049
3.527,2.392854306,1.027538893,1.320417041
3.528,2.393416299,1.027733599,1.320422738
3.529,2.393816801,1.027913879,1.320310779
3.53,2.39412571,1.0279532,1.320202151
3.531,2.394309351,1.02810949,1.320072087
3.532,2.394456146,1.028228344,1.320149367
3.533,2.394466392,1.028379727,1.320167251
3.534,2.394784937,1.028463282,1.320155348
3.535,2.395048978,1.028547252,1.32013409
3.536,2.395171267,1.02855916,1.320106668
3.537,2.395256873,1.028600803,1.320057382
3.538,2.395326118,1.02864829,1.320057648
3.539,2.395562674,1.028766336,1.319961709
3.54,2.395597017,1.028951856,1.319884625
3.541,2.395653204,1.029044807,1.31974438
3.542,2.395794636,1.029053136,1.319589703
3.543,2.396044239,1.028972957,1.319480215
3.544,2.396327748,1.029202148,1.319347345
3.545,2.396407964,1.029380167,1.319287011
3.546,2.396496709,1.029438504,1.319282003
3.547,2.396543058,1.02950469,1.319237455
3.548,2.396690483,1.029475959,1.319258967
3.549,2.396833739,1.029536431,1.319242156
3.55,2.396994097,1.029470243,1.319263595
3.551,2.397110069,1.029453947,1.319337118
3.552,2.397190307,1.029430249,1.319353016
3.553,2.397390257,1.029453719,1.319457087
3.554,2.397711147,1.029390606,1.319510104
3.555,2.398661074,1.029483018,1.31951972
3.556,2.399003578,1.029467321,1.319501918
3.557,2.399368967,1.029684025,1.319624726
3.558,2.399565745,1.029772995,1.319693185
3.559,2.399816109,1.029859786,1.319758517
3.56,2.399977524,1.030023948,1.319749239
3.561,2.400085462,1.030220475,1.319836281
3.562,2.400298957,1.030448413,1.319936064
3.563,2.400460371,1.030673965,1.319995988
3.564,2.401167912,1.030682397,1.320043322
3.565,2.402341098,1.030947199,1.319997457
3.566,2.402359699,1.03117144,1.320007792
3.567,2.402448271,1.031226699,1.319951436
3.568,2.402579293,1.031350856,1.319911566
3.569,2.402692773,1.031437005,1.319864764
3.57,2.402833002,1.031627314,1.319904092
3.571,2.402942204,1.03167545,1.319858834
3.572,2.403229816,1.031674244,1.319762474
3.573,2.403460927,1.031737032,1.319682825
3.574,2.403725149,1.031844218,1.319569802
3.575,2.40397397,1.031911452,1.31948529
3.576,2.404286471,1.032062133,1.319431314
3.577,2.404527683,1.032207141,1.319384244
3.578,2.404624024,1.032375444,1.319276149
3.579,2.405043915,1.032735301,1.319095348
3.58,2.405413717,1.032923275,1.318990403
3.581,2.4056801,1.03296276,1.318943708
3.582,2.405836354,1.033157236,1.318890318
3.583,2.406263017,1.033432993,1.318838089
3.584,2.406508414,1.033660248,1.318762442
3.585,2.406914201,1.033961418,1.318795293
3.586,2.40715982,1.03419581,1.318751263
3.587,2.407299504,1.034497422,1.318717754
3.588,2.407374659,1.034781221,1.31872035
3.589,2.407511611,1.035036395,1.318638596
3.59,2.407743821,1.035275854,1.318609485
3.591,2.408093951,1.035301366,1.318537634
3.592,2.408300987,1.035449829,1.318448437
3.593,2.408398728,1.035456127,1.318399103
3.594,2.408760183,1.0358307,1.318386008
3.595,2.409080294,1.035917475,1.318338905
3.596,2.409089294,1.03612592,1.318386878
3.597,2.409107823,1.036334468,1.318355439
3.598,2.40934306,1.036441076,1.318233292
3.599,2.409801702,1.036742582,1.318207571
3.6,2.410180801,1.036968851,1.318139646
3.601,2.410475776,1.037147056,1.317954091
3.602,2.410621171,1.037348212,1.317885711
3.603,2.410991609,1.037504225,1.317759713
3.604,2.411335992,1.037683606,1.317685179
3.605,2.411632122,1.037810885,1.317543929
3.606,2.41197136,1.037930446,1.317477753
3.607,2.412036972,1.038240565,1.317423555
3.608,2.412323747,1.038518317,1.317379492
3.609,2.412521956,1.038955911,1.317409018
3.61,2.412846986,1.039257552,1.317449169
3.611,2.413068396,1.039340166,1.317337583
3.612,2.413452973,1.039491998,1.317248971
3.613,2.413584571,1.039688873,1.317269233
3.614,2.413931364,1.039903611,1.317308199
3.615,2.414158752,1.04003032,1.317298783
3.616,2.414357616,1.040231099,1.317275199
3.617,2.414622531,1.04029224,1.317240061
3.618,2.415020618,1.040436093,1.317277436
3.619,2.415269551,1.040545135,1.317292946
3.62,2.415531847,1.040745347,1.317291908
3.621,2.41564106,1.041034759,1.317272907
3.622,2.415849946,1.041210763,1.317254967
3.623,2.415838203,1.041464038,1.317216592
3.624,2.415916482,1.041789883,1.31716049
3.625,2.415948394,1.042078133,1.317118853
3.626,2.416040204,1.042384943,1.317103729
3.627,2.416251831,1.042635781,1.31711404
3.628,2.416524036,1.042843492,1.317187062
3.629,2.41666761,1.043056031,1.317163082
3.63,2.416800836,1.043267514,1.317104768
3.631,2.41697443,1.04356384,1.317119868
3.632,2.417241037,1.043720752,1.317088177
3.633,2.417500774,1.044000358,1.317065961
3.634,2.417569003,1.044334237,1.317065118
3.635,2.417649393,1.044589901,1.316897728
