Pose/Time (ns),Pose 1: PersScore 0.452 PoseScore 1.419 DockingScore -13.397,Pose  2: PersScore 0.291 PoseScore 3.460 DockingScore -12.701
8.327,1.376803572,3.37774173
8.328,1.376827365,3.378048034
8.329,1.376830033,3.378194388
8.33,1.376880545,3.378352426
8.331,1.376876759,3.378363433
8.332,1.376882986,3.378387131
8.333,1.376885371,3.378550694
8.334,1.376959155,3.378767447
8.335,1.37697162,3.378832739
8.336,1.376973283,3.379031911
8.337,1.376963774,3.37908973
8.338,1.377004797,3.379140596
8.339,1.377121544,3.379263932
8.34,1.377218121,3.379259776
8.341,1.377282488,3.379331366
8.342,1.377352372,3.379310286
8.343,1.377416197,3.379458613
8.344,1.37744114,3.379643657
8.345,1.377468163,3.379578069
8.346,1.377582377,3.379661612
8.347,1.377690041,3.379688059
8.348,1.377793224,3.37976899
8.349,1.377870025,3.379855005
8.35,1.377999969,3.379906449
8.351,1.378095792,3.379929264
8.352,1.378257455,3.379997908
8.353,1.378403402,3.380028129
8.354,1.378458848,3.380074557
8.355,1.378491692,3.380071843
8.356,1.378555086,3.380116411
8.357,1.378638384,3.380152754
8.358,1.378712912,3.380179464
8.359,1.378775543,3.380218671
8.36,1.378834536,3.380253926
8.361,1.378830337,3.380332068
8.362,1.3788677,3.380389157
8.363,1.378904622,3.380469188
8.364,1.378999925,3.380579181
8.365,1.379005969,3.380654678
8.366,1.379022012,3.380724063
8.367,1.379078062,3.380742973
8.368,1.37915982,3.380865608
8.369,1.379229532,3.38093514
8.37,1.379317067,3.381007458
8.371,1.379370345,3.381056142
8.372,1.379343688,3.381143148
8.373,1.379308336,3.381224136
8.374,1.379303228,3.381333314
8.375,1.379292814,3.381415841
8.376,1.379279643,3.381472982
8.377,1.379337397,3.38152438
8.378,1.379438966,3.381683133
8.379,1.379538332,3.381779177
8.38,1.379599263,3.381846011
8.381,1.379667962,3.381918273
8.382,1.379758724,3.38200925
8.383,1.379820396,3.382075156
8.384,1.379897887,3.382136843
8.385,1.379927648,3.382390551
8.386,1.379935269,3.382466533
8.387,1.379931455,3.382584782
8.388,1.379908366,3.382678975
8.389,1.379882225,3.382773217
8.39,1.379902152,3.382852884
8.391,1.379935057,3.383023101
8.392,1.37996306,3.383216327
8.393,1.379935567,3.383313858
8.394,1.379916266,3.383418045
8.395,1.37991741,3.383474256
8.396,1.379914461,3.383553136
8.397,1.379908818,3.383673428
8.398,1.379911276,3.383777259
8.399,1.379901019,3.383955506
8.4,1.379950545,3.384150091
8.401,1.380079155,3.38422341
8.402,1.380146992,3.384335359
8.403,1.380244101,3.384410462
8.404,1.380381523,3.384512593
8.405,1.380465755,3.38458705
8.406,1.3806085,3.384644756
8.407,1.380769118,3.384763993
8.408,1.380895321,3.384892006
8.409,1.381025796,3.384990128
8.41,1.381185209,3.385173503
8.411,1.381329172,3.385304702
8.412,1.381414455,3.385453148
8.413,1.381513151,3.385549225
8.414,1.381531687,3.385624466
8.415,1.381529203,3.385688226
8.416,1.381591358,3.385786772
8.417,1.381636774,3.38593316
8.418,1.381739595,3.38600817
8.419,1.381874388,3.386204836
8.42,1.381942935,3.386516347
8.421,1.382056955,3.386853507
8.422,1.382123458,3.387160331
8.423,1.382234411,3.387415276
8.424,1.382325942,3.387500393
8.425,1.382480804,3.387598415
8.426,1.382600611,3.387746977
8.427,1.382737143,3.388095957
8.428,1.382814218,3.388241493
8.429,1.382945159,3.388330357
8.43,1.383002258,3.388469302
8.431,1.383081641,3.388716073
8.432,1.383245064,3.388771212
8.433,1.383392562,3.38883348
8.434,1.383523843,3.389006296
8.435,1.383648846,3.389414628
8.436,1.383812518,3.389604083
8.437,1.383924234,3.38993144
8.438,1.383978551,3.390101045
8.439,1.384115334,3.390365711
8.44,1.384164562,3.390438059
8.441,1.384234329,3.390603742
8.442,1.384401402,3.390652683
8.443,1.38446634,3.390679484
8.444,1.384563637,3.390742403
8.445,1.384651443,3.390935239
8.446,1.384706362,3.39098973
8.447,1.384768738,3.391150471
8.448,1.384809409,3.391157385
8.449,1.384896262,3.391209234
8.45,1.384964357,3.391254473
8.451,1.385017853,3.391384268
8.452,1.385044405,3.391484771
8.453,1.385169154,3.391702519
8.454,1.385299686,3.391848864
8.455,1.385431081,3.391797011
8.456,1.385581037,3.391961895
8.457,1.385710147,3.391946484
8.458,1.385838562,3.392077028
8.459,1.385982564,3.392147606
8.46,1.386016062,3.392131901
8.461,1.38609242,3.392172188
8.462,1.386204938,3.392405741
8.463,1.386313636,3.3924752
8.464,1.386369403,3.392687699
8.465,1.386493543,3.392797637
8.466,1.386545826,3.392840131
8.467,1.386671018,3.392834641
8.468,1.38680199,3.39286801
8.469,1.386936232,3.392858821
8.47,1.387050713,3.392882556
8.471,1.387168713,3.393026569
8.472,1.387311146,3.393008562
8.473,1.387414823,3.393062509
8.474,1.387575354,3.393062583
8.475,1.387699617,3.393116044
8.476,1.387871041,3.393267345
8.477,1.388005423,3.393309364
8.478,1.388120343,3.393346725
8.479,1.388265191,3.393395833
8.48,1.388374723,3.393587216
8.481,1.388460994,3.393853043
8.482,1.388565698,3.394159703
8.483,1.388675534,3.394406202
8.484,1.388797006,3.3945482
8.485,1.388942004,3.394576669
8.486,1.388975852,3.394858296
8.487,1.389079354,3.394769764
8.488,1.389180492,3.394667176
8.489,1.389288129,3.394610392
8.49,1.389449645,3.394596123
8.491,1.38949667,3.39475768
8.492,1.389535486,3.39486988
8.493,1.389509214,3.394998072
8.494,1.389531147,3.395324088
8.495,1.389556729,3.395325979
8.496,1.389673961,3.395706688
8.497,1.389801145,3.39590169
8.498,1.389840522,3.396025607
8.499,1.389878097,3.396115773
8.5,1.389885758,3.396239004
8.501,1.3898795,3.396325647
8.502,1.389838323,3.39642261
8.503,1.389850182,3.396671901
8.504,1.389939434,3.39688117
8.505,1.390007633,3.397000317
8.506,1.390054213,3.397099599
8.507,1.390085443,3.397197831
8.508,1.390086162,3.397289134
8.509,1.390081855,3.397379337
8.51,1.390064936,3.397479626
8.511,1.390028734,3.397588942
8.512,1.389988956,3.397781055
8.513,1.389988661,3.398114429
8.514,1.389989431,3.398341601
8.515,1.389984862,3.398747853
8.516,1.389977338,3.399188736
8.517,1.389930304,3.399567035
8.518,1.389886194,3.400001052
8.519,1.38986842,3.400295346
8.52,1.389913327,3.400513307
8.521,1.389958426,3.400880635
8.522,1.389976247,3.401255511
8.523,1.39006584,3.401496502
8.524,1.390147304,3.401742454
8.525,1.390256783,3.4018464
8.526,1.39035202,3.402121465
8.527,1.390485327,3.40234642
8.528,1.390620034,3.402461118
8.529,1.390689026,3.402652505
8.53,1.390777646,3.402770651
8.531,1.39083308,3.402821086
8.532,1.390800528,3.403000147
8.533,1.390828494,3.403387489
8.534,1.390891749,3.403582765
8.535,1.3909815,3.403963118
8.536,1.39104703,3.404210226
8.537,1.391118443,3.404582744
8.538,1.391181732,3.404875024
8.539,1.391240565,3.404999234
8.54,1.391303364,3.40517648
8.541,1.391351626,3.405391406
8.542,1.391296,3.40559502
8.543,1.391287188,3.405791625
8.544,1.391394637,3.406047359
8.545,1.391388115,3.406356706
8.546,1.391371585,3.406542686
8.547,1.39135691,3.406705322
8.548,1.391458655,3.406772227
8.549,1.391570502,3.406887088
8.55,1.391706762,3.407142559
8.551,1.391807752,3.407346291
8.552,1.391933552,3.407398173
8.553,1.392029303,3.407753212
8.554,1.392053883,3.407907161
8.555,1.392046374,3.408198001
8.556,1.392041805,3.408389336
8.557,1.392080462,3.408549652
8.558,1.392147593,3.408792632
8.559,1.392188448,3.409003516
8.56,1.39226296,3.409288888
8.561,1.392304205,3.409644891
8.562,1.392310136,3.4097941
8.563,1.392317367,3.409930809
8.564,1.392343296,3.410048316
8.565,1.392427254,3.410309742
8.566,1.392515656,3.410620401
8.567,1.392616419,3.41100097
8.568,1.392741231,3.411380031
8.569,1.392828871,3.411953447
8.57,1.39291052,3.412261056
8.571,1.393003419,3.412515645
8.572,1.393047486,3.412936332
8.573,1.393111313,3.413264438
8.574,1.393228644,3.413408485
8.575,1.393303765,3.41349706
8.576,1.393394993,3.413832376
8.577,1.393489413,3.414028183
8.578,1.393630472,3.41445544
8.579,1.393776531,3.414788748
8.58,1.393857297,3.414965799
8.581,1.393962468,3.415133254
8.582,1.393982514,3.415470673
8.583,1.394088554,3.415791329
8.584,1.394193426,3.415942183
8.585,1.394304955,3.416303145
8.586,1.394356567,3.416781023
8.587,1.394372243,3.417171043
8.588,1.394423668,3.417428156
8.589,1.394464117,3.417843156
8.59,1.394540666,3.418035441
8.591,1.394608683,3.41811626
8.592,1.394690149,3.418255976
8.593,1.394759508,3.418505547
8.594,1.394784705,3.418588019
8.595,1.394844921,3.418690183
8.596,1.394896087,3.418812155
8.597,1.394956034,3.418901896
8.598,1.39507456,3.41901142
8.599,1.395185817,3.419133314
8.6,1.395326856,3.419292903
8.601,1.395476986,3.419502224
8.602,1.395549019,3.419725985
8.603,1.395609169,3.420104979
8.604,1.395687669,3.420260166
8.605,1.395786202,3.420342762
8.606,1.395854581,3.42062698
8.607,1.395876589,3.420936393
8.608,1.39595504,3.421082748
8.609,1.396079299,3.421327314
8.61,1.396130003,3.421618678
8.611,1.396197158,3.421928213
8.612,1.396310954,3.422408003
8.613,1.39639145,3.422588049
8.614,1.396476402,3.423018045
8.615,1.396537208,3.423129406
8.616,1.396607835,3.423452325
8.617,1.396672999,3.423571023
8.618,1.39669468,3.423626625
8.619,1.396702843,3.423725764
8.62,1.396697076,3.423819892
8.621,1.396756541,3.423936186
8.622,1.396788174,3.42428285
8.623,1.396811434,3.424343408
8.624,1.396888401,3.424526186
8.625,1.396907077,3.424556502
8.626,1.396910151,3.424884753
8.627,1.396881429,3.424872324
8.628,1.396890906,3.425088987
8.629,1.396888452,3.425206343
8.63,1.396883555,3.425151681
8.631,1.396887552,3.425362485
8.632,1.396863337,3.425500098
8.633,1.396844481,3.425462977
8.634,1.396815952,3.425624976
8.635,1.396828947,3.425691929
8.636,1.396856017,3.425714072
8.637,1.39687421,3.425640787
8.638,1.396934303,3.425935241
8.639,1.3969757,3.425978448
8.64,1.396995371,3.426061847
8.641,1.397048245,3.426133665
8.642,1.39707438,3.426008721
8.643,1.397149852,3.426025423
8.644,1.397275799,3.426136155
8.645,1.397398986,3.426218283
8.646,1.397493988,3.426376181
8.647,1.397611074,3.426548937
8.648,1.397688539,3.426593561
8.649,1.397785388,3.426614671
8.65,1.397809113,3.426610985
8.651,1.397905449,3.426542496
8.652,1.3980255,3.426486225
8.653,1.39810649,3.426325684
8.654,1.398158642,3.426235179
8.655,1.398200333,3.426207466
8.656,1.398227476,3.426153155
8.657,1.398258793,3.426226775
8.658,1.398313521,3.426215381
8.659,1.398358674,3.426106937
8.66,1.398446136,3.426056189
8.661,1.398525228,3.426010435
8.662,1.398601112,3.425872932
8.663,1.398656902,3.425938857
8.664,1.398674345,3.425926437
8.665,1.398677222,3.425901263
8.666,1.398700167,3.425924373
8.667,1.398740429,3.426128615
8.668,1.398788151,3.426204484
8.669,1.3987945,3.426325149
8.67,1.398812019,3.426406453
8.671,1.398847102,3.426522243
8.672,1.398889593,3.426784026
8.673,1.398919785,3.427062838
8.674,1.398954602,3.427235273
8.675,1.398978368,3.427339557
8.676,1.399027513,3.427452226
8.677,1.399052928,3.427631029
8.678,1.399089725,3.427782852
8.679,1.399116696,3.42806939
8.68,1.39909558,3.428195438
8.681,1.39912528,3.4283524
8.682,1.399173283,3.428666023
8.683,1.39919621,3.428732583
8.684,1.399217176,3.428781401
8.685,1.399268194,3.428858141
8.686,1.399288502,3.428908255
8.687,1.399338048,3.4289474
8.688,1.399394861,3.429000351
8.689,1.399472725,3.429151965
8.69,1.39951928,3.429322106
8.691,1.399569041,3.429450059
8.692,1.399646321,3.429558567
8.693,1.399697869,3.429755013
8.694,1.399713348,3.429890659
8.695,1.399770923,3.430239798
8.696,1.399841489,3.430581689
8.697,1.399892586,3.430716551
8.698,1.399956074,3.431028166
8.699,1.399988872,3.431207552
8.7,1.400048367,3.431502366
8.701,1.400123682,3.431655308
8.702,1.400189603,3.431859057
8.703,1.40025259,3.431960504
8.704,1.400308086,3.432151472
8.705,1.400358314,3.432181781
8.706,1.400378358,3.432197272
8.707,1.400393616,3.432287211
8.708,1.400409089,3.432693695
8.709,1.400425698,3.433044964
8.71,1.40043708,3.433546805
8.711,1.400457209,3.433992124
8.712,1.400478925,3.434177466
8.713,1.400517718,3.434381746
8.714,1.400481635,3.434627116
8.715,1.400455292,3.434758644
8.716,1.400528805,3.435059381
8.717,1.400534565,3.435247815
8.718,1.400539932,3.435570456
8.719,1.400549724,3.435804365
8.72,1.400556864,3.436071276
8.721,1.400557206,3.436146248
8.722,1.400568645,3.436248254
8.723,1.400557625,3.436659562
8.724,1.400549618,3.43713331
8.725,1.40053865,3.437355494
8.726,1.400565027,3.437475387
8.727,1.40060104,3.437829292
8.728,1.400617498,3.438263856
8.729,1.400615379,3.438600852
8.73,1.400616197,3.438756049
8.731,1.400681149,3.439148377
8.732,1.40079101,3.439277032
8.733,1.40086231,3.439377832
8.734,1.400887461,3.439557573
8.735,1.400954721,3.439581104
8.736,1.401057965,3.439566423
8.737,1.40107722,3.439765512
8.738,1.401044733,3.439774548
8.739,1.401108825,3.439921266
8.74,1.401195849,3.440158916
8.741,1.401278396,3.44028784
8.742,1.401375489,3.440518525
8.743,1.401471539,3.440715115
8.744,1.40155098,3.440873356
8.745,1.401682618,3.440928834
8.746,1.40170596,3.440961206
8.747,1.401713123,3.441111687
8.748,1.401718034,3.441021812
8.749,1.40174187,3.440933706
8.75,1.401769293,3.440956424
8.751,1.401771972,3.44110274
8.752,1.401783916,3.441093649
8.753,1.401806727,3.441188131
8.754,1.401860018,3.441211795
8.755,1.401902285,3.441298113
8.756,1.401908237,3.44126215
8.757,1.40198375,3.441187305
8.758,1.402030747,3.441334414
8.759,1.40212934,3.441310902
8.76,1.402225273,3.441460235
8.761,1.402289141,3.441382817
8.762,1.40237772,3.441356496
8.763,1.402464717,3.441359896
8.764,1.402555458,3.441338989
8.765,1.40263487,3.441285077
8.766,1.402706153,3.441206803
8.767,1.40275592,3.44114871
8.768,1.40276701,3.441079684
8.769,1.402785824,3.441017627
8.77,1.402796153,3.441048649
8.771,1.402798715,3.440959214
8.772,1.402800387,3.4409042
8.773,1.402833422,3.440882811
8.774,1.402851771,3.440866433
8.775,1.402898692,3.440845378
8.776,1.402968472,3.44095089
8.777,1.403044384,3.440965753
8.778,1.403110857,3.441003343
8.779,1.403141013,3.441009954
8.78,1.403241966,3.441156664
8.781,1.40333459,3.441187425
8.782,1.403445837,3.441258459
8.783,1.403552636,3.441208131
8.784,1.40367541,3.441236831
8.785,1.403732682,3.441237321
8.786,1.403784625,3.44129605
8.787,1.40381629,3.441339895
8.788,1.403857803,3.441303226
8.789,1.403887254,3.441299236
8.79,1.403941387,3.441321503
8.791,1.403976949,3.441282267
8.792,1.404002225,3.441352537
8.793,1.404040702,3.441277855
8.794,1.404081739,3.441465243
8.795,1.404121107,3.441603547
8.796,1.404164733,3.441640043
8.797,1.404209858,3.441750921
8.798,1.404301294,3.441926205
8.799,1.404365337,3.441992497
8.8,1.404443775,3.442075646
8.801,1.404525078,3.442129934
8.802,1.404603832,3.442340107
8.803,1.404677116,3.442285167
8.804,1.404781897,3.442406113
8.805,1.40485422,3.442401993
8.806,1.404930633,3.442432122
8.807,1.405008727,3.442308345
8.808,1.405100511,3.442295177
8.809,1.405180669,3.442487499
8.81,1.405281191,3.442537347
8.811,1.405369918,3.442770618
8.812,1.405465875,3.44283949
8.813,1.405583072,3.443043159
8.814,1.405684701,3.44317898
8.815,1.405799698,3.443178081
8.816,1.405873806,3.443330305
8.817,1.405977702,3.443511386
8.818,1.406067011,3.443555503
8.819,1.406150293,3.443789699
8.82,1.406207077,3.444190531
8.821,1.406307236,3.44444167
8.822,1.406400838,3.444527576
8.823,1.406488146,3.444585508
8.824,1.406581839,3.444833253
8.825,1.406674664,3.445035034
8.826,1.406739608,3.445167721
8.827,1.406828573,3.445213853
8.828,1.406905875,3.445234678
8.829,1.406984919,3.445297504
8.83,1.407057364,3.445233774
8.831,1.407134264,3.445316805
8.832,1.407232854,3.445500543
8.833,1.407323735,3.445461449
8.834,1.407402378,3.445466099
8.835,1.407502639,3.445527504
8.836,1.40762091,3.445652304
8.837,1.407717776,3.445582403
8.838,1.407803462,3.44550845
8.839,1.407907498,3.445645197
8.84,1.407966499,3.445719181
8.841,1.408076776,3.445699059
8.842,1.408191842,3.445687143
8.843,1.408276919,3.445850521
8.844,1.408363298,3.446023773
8.845,1.408442361,3.446008481
8.846,1.408522164,3.445936622
8.847,1.408571278,3.446025
8.848,1.408629316,3.446088239
8.849,1.408738823,3.446094325
8.85,1.408824977,3.446259528
8.851,1.40890678,3.44636176
8.852,1.409006467,3.446498981
8.853,1.409069888,3.446652648
8.854,1.409143079,3.446690608
8.855,1.409151825,3.446777201
8.856,1.409245293,3.446888629
8.857,1.4092842,3.447045286
8.858,1.409386883,3.447291558
8.859,1.40945009,3.447560965
8.86,1.40949071,3.447768852
8.861,1.409554767,3.448050866
8.862,1.409645962,3.44817112
8.863,1.409683476,3.448510117
8.864,1.409737896,3.448833985
8.865,1.40987254,3.44890536
8.866,1.409925903,3.448966969
8.867,1.409989198,3.449172235
8.868,1.410069641,3.449582119
8.869,1.410083849,3.449939411
8.87,1.410163911,3.450094593
8.871,1.410247156,3.450280459
8.872,1.410336976,3.450433658
8.873,1.41043072,3.450746052
8.874,1.410503169,3.451059988
8.875,1.410504342,3.451443331
8.876,1.410538923,3.451765914
8.877,1.410617715,3.451901244
8.878,1.410718898,3.452054362
8.879,1.410815732,3.452200088
8.88,1.410940214,3.45231233
8.881,1.411041019,3.45249471
8.882,1.411130967,3.452592961
8.883,1.411229182,3.452693203
8.884,1.411289615,3.452955995
8.885,1.411305254,3.45308569
8.886,1.411328406,3.453245626
8.887,1.411330011,3.453401099
8.888,1.411344335,3.453461033
8.889,1.411405676,3.453623028
8.89,1.411451262,3.453694687
8.891,1.411432268,3.453794491
8.892,1.411445146,3.453880605
8.893,1.411517329,3.45401889
8.894,1.411576598,3.454242725
8.895,1.411676801,3.45441813
8.896,1.411761533,3.454498527
8.897,1.411834785,3.454823703
8.898,1.411919834,3.455046293
8.899,1.412035623,3.45536791
8.9,1.412152946,3.455534693
8.901,1.412256615,3.45585501
8.902,1.412336595,3.455982393
8.903,1.412418333,3.456093582
8.904,1.41244097,3.45614829
8.905,1.41246873,3.456320795
8.906,1.412501562,3.456606648
8.907,1.412503185,3.456911022
8.908,1.412598474,3.45723221
8.909,1.412670952,3.457572283
8.91,1.41272139,3.457764739
8.911,1.412825874,3.457956313
8.912,1.412936266,3.458125233
8.913,1.412980802,3.458218497
8.914,1.412997756,3.458372383
8.915,1.413048244,3.458451753
8.916,1.4131585,3.458515194
8.917,1.413190421,3.458614202
8.918,1.413234082,3.458652585
8.919,1.413326694,3.458778042
8.92,1.413407761,3.458870412
8.921,1.413497649,3.459023538
8.922,1.41353979,3.4590887
8.923,1.413641295,3.459222521
8.924,1.413748468,3.459215822
8.925,1.413872136,3.459321047
8.926,1.413913427,3.459402459
8.927,1.413965601,3.459426744
8.928,1.414036,3.459437715
8.929,1.41413057,3.45958352
8.93,1.414194673,3.459876344
8.931,1.414244759,3.460016365
8.932,1.414311695,3.460273845
8.933,1.414314985,3.460547248
8.934,1.414383159,3.460737099
8.935,1.414494019,3.460955252
8.936,1.414520017,3.461227452
8.937,1.414502301,3.461321342
8.938,1.414475828,3.461526601
8.939,1.414427856,3.461694283
8.94,1.414405547,3.461736929
8.941,1.414399517,3.461731478
8.942,1.414373507,3.461951612
8.943,1.414395342,3.462052236
8.944,1.414457063,3.462417852
8.945,1.41445105,3.462424784
8.946,1.41447535,3.462692457
8.947,1.414437448,3.462744282
8.948,1.414457353,3.462934006
8.949,1.414533693,3.463237358
8.95,1.414603276,3.463472022
8.951,1.414681629,3.463609772
8.952,1.414823519,3.463820309
8.953,1.414917926,3.463931957
8.954,1.414986608,3.46397488
8.955,1.415048998,3.464069279
8.956,1.415114862,3.464380339
8.957,1.415208752,3.464561026
8.958,1.415315899,3.46472084
8.959,1.41539828,3.465083605
8.96,1.41544792,3.465258306
8.961,1.415536268,3.465684154
8.962,1.41562289,3.465837196
8.963,1.415717645,3.466192811
8.964,1.415811605,3.466547784
8.965,1.41590645,3.466648332
8.966,1.415988791,3.466834373
8.967,1.416075041,3.467089003
8.968,1.41611286,3.46719569
8.969,1.41611789,3.467358366
8.97,1.416092073,3.467694493
8.971,1.416142131,3.46797925
8.972,1.416150771,3.468078803
8.973,1.41617029,3.468367891
8.974,1.416231975,3.468675119
8.975,1.416261494,3.468829334
8.976,1.416271145,3.469112162
8.977,1.416265792,3.469310319
8.978,1.416256316,3.469424763
8.979,1.416249111,3.469459568
8.98,1.416314293,3.469599437
8.981,1.416302262,3.469860457
8.982,1.416322263,3.469945879
8.983,1.416334725,3.470130534
8.984,1.416360112,3.470495898
8.985,1.41637756,3.47058815
8.986,1.416417384,3.470702787
8.987,1.416435333,3.470755507
8.988,1.41646704,3.470846264
8.989,1.41644842,3.470887418
8.99,1.416462359,3.470996858
8.991,1.416411941,3.471078423
8.992,1.416335342,3.471145941
8.993,1.416313508,3.471280942
8.994,1.416294146,3.471326175
8.995,1.416313689,3.471398964
8.996,1.416327199,3.471571678
8.997,1.416304057,3.471607932
8.998,1.416312601,3.471642893
8.999,1.416332427,3.4716978
9,1.416363071,3.471792809
9.001,1.41639628,3.471901936
9.002,1.416371558,3.471982917
9.003,1.416394591,3.472032531
9.004,1.416384371,3.472057857
9.005,1.416397247,3.472115153
9.006,1.416420013,3.472187281
9.007,1.416452942,3.472288148
9.008,1.416433948,3.472401263
9.009,1.416415349,3.47246359
9.01,1.416416783,3.472568664
9.011,1.416424104,3.472660917
9.012,1.416453626,3.472808121
9.013,1.416453074,3.47294337
9.014,1.416472297,3.473027073
9.015,1.416474973,3.473195424
9.016,1.416500002,3.47337926
9.017,1.416549868,3.473638928
9.018,1.416514448,3.473865413
9.019,1.416511033,3.47408076
9.02,1.416481247,3.474427253
9.021,1.416427849,3.474704434
9.022,1.416520837,3.474850737
9.023,1.416540751,3.475239512
9.024,1.416480483,3.475431952
9.025,1.416419099,3.475536638
9.026,1.416433209,3.475638047
9.027,1.416441178,3.475689107
9.028,1.416495166,3.475783075
9.029,1.416600943,3.475944349
9.03,1.416722861,3.476170753
9.031,1.416849962,3.476291435
9.032,1.416907436,3.476318901
9.033,1.417006665,3.476390226
9.034,1.417091443,3.47650786
9.035,1.417132223,3.476850274
9.036,1.417154963,3.4771011
9.037,1.417246128,3.477408467
9.038,1.41734412,3.47751064
9.039,1.417436038,3.477711914
9.04,1.417500592,3.477829792
9.041,1.417517547,3.478070604
9.042,1.417563326,3.478263712
9.043,1.417633991,3.478333586
9.044,1.417644394,3.478561213
9.045,1.417724756,3.478615084
9.046,1.417804056,3.478775049
9.047,1.417846651,3.479024256
9.048,1.417920899,3.479230104
9.049,1.418009612,3.479504951
9.05,1.418098995,3.479643508
9.051,1.41819863,3.479948727
9.052,1.418240939,3.480034991
9.053,1.418320479,3.480083364
9.054,1.418385339,3.480309361
9.055,1.418464916,3.480362478
9.056,1.418518418,3.480430027
9.057,1.418630347,3.480628657
9.058,1.418718152,3.480890931
9.059,1.418802283,3.480967808
9.06,1.418858939,3.480997969
9.061,1.418912508,3.480936402
9.062,1.418968787,3.480938044
9.063,1.419062843,3.480837754
9.064,1.419131206,3.480943535
9.065,1.4192226,3.481237262
9.066,1.419292901,3.481354957
9.067,1.419364728,3.481726169
9.068,1.419420082,3.481750391
9.069,1.419470913,3.481759137
9.07,1.419543934,3.481862457
9.071,1.41959691,3.481953935
9.072,1.419684599,3.481986939
9.073,1.419749041,3.482025558
9.074,1.419796945,3.482193993
9.075,1.41985932,3.482212503
9.076,1.419907088,3.482492654
9.077,1.419973477,3.482597306
9.078,1.420046454,3.482686403
9.079,1.420105294,3.482833005
9.08,1.420182913,3.482897071
9.081,1.420277469,3.482973541
9.082,1.420384871,3.483004717
9.083,1.420489299,3.483031825
9.084,1.420551632,3.483211014
9.085,1.420670857,3.483282866
9.086,1.420788334,3.483445102
9.087,1.42092984,3.48359695
9.088,1.421079062,3.483686818
9.089,1.421162893,3.483753847
9.09,1.42128414,3.483849416
9.091,1.421405728,3.484131671
9.092,1.421514401,3.484419406
9.093,1.421600761,3.484385333
9.094,1.421741195,3.484603485
9.095,1.421866623,3.484648228
9.096,1.421898817,3.484697992
9.097,1.422036056,3.484916313
9.098,1.422123757,3.485106998
9.099,1.422243363,3.485204642
9.1,1.422330371,3.485273722
9.101,1.422390847,3.485402126
9.102,1.422443234,3.485456159
9.103,1.422531758,3.48564133
9.104,1.422619847,3.485697087
9.105,1.422734118,3.486031049
9.106,1.422838028,3.486275245
9.107,1.422883143,3.486287764
9.108,1.422978269,3.486408118
9.109,1.42305555,3.486529912
9.11,1.423104869,3.486741358
9.111,1.42320453,3.486774362
9.112,1.423328992,3.486939474
9.113,1.423398202,3.486993141
9.114,1.423494579,3.487280047
9.115,1.4235705,3.48740178
9.116,1.423646691,3.487473823
9.117,1.423729883,3.487448525
9.118,1.423848229,3.48746425
9.119,1.423958182,3.487507755
9.12,1.424072979,3.487676962
9.121,1.42416791,3.487922262
9.122,1.424277649,3.488044243
9.123,1.424361585,3.488169967
9.124,1.424467648,3.48824102
9.125,1.424588605,3.488389221
9.126,1.42469416,3.488622739
9.127,1.424814677,3.488717247
9.128,1.42487348,3.488849244
9.129,1.424985584,3.488979937
9.13,1.425103598,3.489011651
9.131,1.425215223,3.489208002
9.132,1.425306924,3.489353044
9.133,1.425376411,3.489619806
9.134,1.425465691,3.489676102
9.135,1.425532194,3.489724324
9.136,1.425620763,3.489809531
9.137,1.42573171,3.490005222
9.138,1.42582768,3.49018006
9.139,1.425903366,3.490400633
9.14,1.426036931,3.490651449
9.141,1.426089459,3.490761083
9.142,1.426176572,3.490863023
9.143,1.426296436,3.49100152
9.144,1.426383732,3.490959132
9.145,1.426468136,3.49100333
9.146,1.426556406,3.49101453
9.147,1.426706106,3.491218567
9.148,1.426863487,3.491288741
9.149,1.427015762,3.491358617
9.15,1.427096585,3.491584578
9.151,1.427200808,3.491615511
9.152,1.427321277,3.491573416
9.153,1.427451852,3.491624372
9.154,1.427581522,3.49172547
9.155,1.427742201,3.491775463
9.156,1.427922518,3.492042843
9.157,1.428120137,3.492235136
9.158,1.428280081,3.492403501
9.159,1.428398284,3.492420625
9.16,1.428558226,3.492368686
9.161,1.428675627,3.492340482
9.162,1.428823043,3.492570956
9.163,1.428943559,3.492744076
9.164,1.429091485,3.493011884
9.165,1.429248433,3.493195505
9.166,1.429416509,3.493186584
9.167,1.42954414,3.493119174
9.168,1.429664064,3.493008712
9.169,1.429795688,3.49295248
9.17,1.429919056,3.492900026
9.171,1.430042882,3.492852704
9.172,1.430176871,3.492881578
9.173,1.430309975,3.492832699
9.174,1.430457974,3.492909561
9.175,1.430585455,3.493037236
9.176,1.430755714,3.493238781
9.177,1.430894983,3.493273471
9.178,1.431020146,3.493293201
9.179,1.431156347,3.493464282
9.18,1.431263092,3.49371741
9.181,1.43140098,3.493733657
9.182,1.431494199,3.493686971
9.183,1.431623247,3.493798944
9.184,1.431720859,3.493972019
9.185,1.431873999,3.493924819
9.186,1.431954229,3.493913552
9.187,1.432046815,3.493972905
9.188,1.432071929,3.494211828
9.189,1.432124183,3.494301347
9.19,1.432160436,3.494523528
9.191,1.432240506,3.494658263
9.192,1.432298295,3.494659616
9.193,1.432411692,3.494844899
9.194,1.432550522,3.495020464
9.195,1.432692387,3.494996879
9.196,1.432803355,3.495243351
