Pose/Time (ns),ZINC000100299612: PersScore 0.024 PoseScore 3.319 DockingScore -9.735,GTP: PersScore 0.214 PoseScore 1.633 DockingScore -15.753,ZINC000003932191: PersScore 0.452 PoseScore 1.419 DockingScore -13.397,ZINC000077301904 PersScore 0.536 PoseScore 2.553 DockingScore -13.363,ZINC000003830434 PersScore 0.313 PoseScore 1.972 DockingScore -9.597,ZINC000004215255 PersScore 0.445 PoseScore 2.772 DockingScore -13.930,ZINC000095615286 PersScore 0.229 PoseScore 2.699 DockingScore -12.759,ZINC000150374455 PersScore 0.209 PoseScore 3.062 DockingScore -13.887,ZINC000008655696 PersScore 0.042 PoseScore 3.214 DockingScore -14.072
0.205,1.090447094,0.591291849,0.835123928,0.917749028,0.756393278,0.764786805,0.81321319,0.856023201,0.703305884
0.206,1.091022689,0.591784083,0.835409469,0.918267075,0.757181987,0.76527656,0.813400791,0.856658997,0.704091087
0.207,1.092111469,0.592241649,0.835908492,0.91875583,0.763396596,0.766131675,0.815483095,0.857209065,0.704703273
0.208,1.092674146,0.592644779,0.836381984,0.919649544,0.764037621,0.766590027,0.815658185,0.857464379,0.705491165
0.209,1.09411259,0.593066771,0.836664495,0.920180929,0.767283484,0.767040306,0.816222669,0.858151347,0.706037564
0.21,1.09496004,0.593429611,0.836746541,0.920602176,0.767840666,0.767646843,0.816595022,0.858756007,0.706248516
0.211,1.101055892,0.593800555,0.836743224,0.920987987,0.768343275,0.767774006,0.817019095,0.866913441,0.707044181
0.212,1.101285252,0.594167237,0.836843301,0.92151347,0.769028653,0.768176836,0.817402545,0.871049299,0.712057282
0.213,1.102468691,0.595929327,0.837262303,0.927537724,0.769547197,0.768304478,0.81775113,0.871536748,0.712954165
0.214,1.11245415,0.596577653,0.837738335,0.928138805,0.770282088,0.768744419,0.819055826,0.875988456,0.713373346
0.215,1.113520322,0.598383353,0.838183129,0.929094799,0.770997351,0.76979529,0.819567898,0.876326361,0.714056074
0.216,1.114202607,0.598999814,0.838845027,0.929775813,0.771605366,0.770603697,0.819805914,0.876609461,0.714841003
0.217,1.114922976,0.599489652,0.839455537,0.930161694,0.772232781,0.771509334,0.820806272,0.876809094,0.715586292
0.218,1.116109215,0.599956004,0.840208116,0.930930641,0.773007005,0.771985122,0.821321521,0.877333784,0.719564948
0.219,1.117486686,0.600227257,0.842973011,0.931569524,0.77388786,0.772564032,0.82190235,0.877949214,0.723119299
0.22,1.118933661,0.600589315,0.843938149,0.944785324,0.775756385,0.773294587,0.822848439,0.890734692,0.723928346
0.221,1.120414914,0.600727478,0.846784303,0.945869125,0.776518966,0.774312929,0.823569433,0.891219792,0.724705161
0.222,1.121765913,0.600832594,0.847371478,0.946842985,0.777117256,0.782455515,0.824397336,0.904627655,0.72520437
0.223,1.122691782,0.601008854,0.8478358,0.958562175,0.777638606,0.782533046,0.82493727,0.904870322,0.725522896
0.224,1.123550574,0.60115402,0.84801111,0.959331351,0.778284895,0.782791351,0.825522238,0.914368457,0.726014879
0.225,1.124462867,0.601433556,0.848185335,0.960181297,0.778859993,0.783000606,0.831020076,0.919268019,0.726325895
0.226,1.126000054,0.601759996,0.848683263,0.960936271,0.78203771,0.783543587,0.831997238,0.919438825,0.730583125
0.227,1.127122441,0.602177005,0.84918615,0.96176442,0.782700743,0.784344569,0.832740585,0.91929377,0.731557412
0.228,1.128323852,0.602576923,0.849510055,0.962085779,0.783392541,0.78989067,0.83366905,0.924264461,0.732022083
0.229,1.128954305,0.603007965,0.849387199,0.962734911,0.783836571,0.793920719,0.834208586,0.924576097,0.732219338
0.23,1.129565086,0.602859908,0.849670305,0.963465012,0.784524954,0.794953854,0.834941124,0.924886784,0.732559008
0.231,1.129688287,0.602685994,0.850013614,0.963778381,0.784953528,0.803813766,0.83584969,0.924975906,0.732802206
0.232,1.130243667,0.602766134,0.850577965,0.968414914,0.785728966,0.808458775,0.836264271,0.925211875,0.732795531
0.233,1.131268073,0.603159324,0.85128661,0.968743544,0.786660422,0.809109665,0.836820676,0.925377204,0.733012788
0.234,1.132357835,0.603253084,0.851586349,0.982196155,0.787180968,0.80957752,0.837233781,0.925505113,0.733636634
0.235,1.133405943,0.603100691,0.852124737,0.98267634,0.787478081,0.810269621,0.83794131,0.925741381,0.737149301
0.236,1.138764312,0.603331479,0.852471346,0.982921407,0.787842164,0.810895831,0.838711177,0.925585904,0.737843962
0.237,1.139605932,0.60325452,0.852635723,0.983144195,0.791350669,0.811291453,0.839297078,0.926004739,0.738305616
0.238,1.140479853,0.603467915,0.852996788,0.986077584,0.792104198,0.811989463,0.839740101,0.926235027,0.738582344
0.239,1.141407941,0.60376141,0.853176056,0.986315488,0.792693653,0.813169617,0.840163142,0.926644151,0.739339688
0.24,1.142401398,0.605362721,0.853754976,0.986816976,0.793166039,0.814084535,0.840855364,0.927063905,0.744098385
0.241,1.143366616,0.605597355,0.853950706,0.996384716,0.794462978,0.815281226,0.841395125,0.927479589,0.744672527
0.242,1.144164591,0.60552478,0.854392619,0.997063953,0.794924863,0.816091334,0.842115412,0.927662591,0.745016257
0.243,1.144979855,0.605917553,0.854572097,0.997661271,0.796439221,0.816917111,0.842761583,0.927963439,0.745530051
0.244,1.145850382,0.605929407,0.854730971,0.998283548,0.796875544,0.818118795,0.843307055,0.928111538,0.746116535
0.245,1.146996552,0.60614714,0.854858875,0.998544048,0.797568127,0.821469016,0.843821645,0.928533998,0.747017142
0.246,1.147231463,0.608308734,0.855070556,0.998917569,0.79819664,0.822241938,0.844268863,0.928752056,0.74802648
0.247,1.148318886,0.608869141,0.855537186,0.999463676,0.798761781,0.827544759,0.844615722,0.928935306,0.749211817
0.248,1.149352354,0.609365022,0.856167315,0.999970358,0.799581976,0.828383874,0.845097316,0.929412154,0.750744911
0.249,1.149774899,0.609996624,0.856672201,1.000458656,0.800177883,0.829218554,0.845732659,0.937132921,0.751577366
0.25,1.150543385,0.610549333,0.857177951,1.003583467,0.801559344,0.83017897,0.846320252,0.937398357,0.7596443
0.251,1.150785378,0.610852732,0.857688484,1.004251641,0.803842304,0.830951517,0.84688542,0.937424732,0.760542967
0.252,1.151013559,0.611243675,0.858297784,1.010758165,0.804627188,0.832073191,0.847422924,0.952221852,0.761414317
0.253,1.151671309,0.611759188,0.858756353,1.011306941,0.807834854,0.833286347,0.84944233,0.952984552,0.761722571
0.254,1.15284838,0.61234384,0.859200329,1.014276844,0.80805595,0.834381647,0.850076906,0.953203173,0.762281828
0.255,1.156645424,0.612754248,0.859654047,1.014844212,0.809012244,0.835204666,0.850777357,0.953572955,0.764885207
0.256,1.159939272,0.613149518,0.860311187,1.017632962,0.809635527,0.836034991,0.85144766,0.954133093,0.765726371
0.257,1.1607138,0.613684024,0.86070595,1.018406015,0.810213533,0.837167829,0.852603605,0.954412019,0.76607169
0.258,1.161821448,0.613943275,0.861112364,1.019399946,0.811061321,0.838028394,0.853290372,0.954760919,0.767155576
0.259,1.163194126,0.614368382,0.861341875,1.020499471,0.811814089,0.847711073,0.853840623,0.955097692,0.768184224
0.26,1.169310786,0.614581074,0.861757382,1.021466939,0.812572386,0.848619229,0.854593839,0.955314868,0.769112724
0.261,1.169750279,0.615344278,0.862249803,1.022338165,0.813625704,0.84920287,0.856707804,0.955721392,0.770362018
0.262,1.171273938,0.615790417,0.862317771,1.022958544,0.814459649,0.849998592,0.857443062,0.956019885,0.771325179
0.263,1.171830988,0.616167907,0.863255437,1.023718557,0.815267402,0.850926702,0.858380362,0.95687323,0.772003495
0.264,1.171988011,0.616208344,0.863417775,1.024532679,0.815901244,0.851834361,0.85887499,0.957753313,0.772555004
0.265,1.172148982,0.616435227,0.863840414,1.025411336,0.816522366,0.852846672,0.859549175,0.958612229,0.772912845
0.266,1.172746806,0.616921758,0.864092655,1.026098356,0.816990865,0.853716495,0.860044836,0.959374746,0.773270464
0.267,1.173158502,0.617668332,0.864489602,1.027077861,0.817357698,0.854910854,0.860556428,0.959870916,0.773851074
0.268,1.173929346,0.618095105,0.865287312,1.028065961,0.817711052,0.856024034,0.861171059,0.960365268,0.774660111
0.269,1.174549234,0.618810204,0.866018792,1.028940191,0.818404415,0.857017356,0.861933095,0.961014834,0.775475845
0.27,1.175174714,0.619514545,0.866599226,1.029728617,0.818752533,0.860707982,0.863920935,0.961572525,0.776517583
0.271,1.176174429,0.620103288,0.86747589,1.030488715,0.819162873,0.861511347,0.864536561,0.962288412,0.777463618
0.272,1.176702832,0.620530859,0.868091933,1.031317372,0.819493668,0.862555793,0.865162021,0.963080636,0.778346615
0.273,1.177188287,0.621184362,0.868333591,1.032057281,0.819945356,0.863449971,0.866043645,0.963690474,0.778710685
0.274,1.178094162,0.621469683,0.868972252,1.032889623,0.819973213,0.864258673,0.866423215,0.964488924,0.779011887
0.275,1.178762325,0.622012162,0.869749933,1.033512383,0.820380639,0.865287255,0.866764751,0.965126687,0.779345221
0.276,1.179775449,0.622658766,0.870210146,1.034095002,0.820650751,0.865930295,0.867335099,0.965945202,0.779899547
0.277,1.179575331,0.623354217,0.870966268,1.034767753,0.820899373,0.8670787,0.867697752,0.971414061,0.783485494
0.278,1.179674297,0.623832919,0.871658263,1.034998299,0.820776916,0.867948571,0.868210296,0.972246956,0.784273037
0.279,1.179742723,0.624019867,0.872370551,1.035609982,0.820797673,0.868688208,0.868465682,0.973142658,0.785282193
0.28,1.180261159,0.624455414,0.872639886,1.036166276,0.821188228,0.869512886,0.868728599,0.973786869,0.785884819
0.281,1.180369868,0.625100014,0.872958152,1.036773748,0.821404897,0.87038628,0.868974655,0.974844156,0.786724354
0.282,1.180744867,0.625778658,0.87341097,1.037203605,0.821580013,0.871540439,0.869499215,0.975547476,0.792301947
0.283,1.181239049,0.625992695,0.873772113,1.037814246,0.822324172,0.872687917,0.870034631,0.976299888,0.792772629
0.284,1.181906475,0.62671951,0.87423353,1.038372341,0.822937918,0.874049192,0.870380706,0.977183453,0.793262006
0.285,1.182466243,0.627450569,0.874758844,1.038826856,0.823309229,0.874848446,0.870720582,0.977781893,0.796738558
0.286,1.182563123,0.628213659,0.875347859,1.039370403,0.824089763,0.875800257,0.870899387,0.97830351,0.797811385
0.287,1.182694694,0.628604673,0.875989809,1.039768165,0.824768591,0.8767912,0.871208986,0.979197772,0.798660093
0.288,1.183117528,0.629004092,0.876802078,1.040458377,0.825348085,0.883833575,0.871341296,0.980480678,0.799226291
0.289,1.183668471,0.629247176,0.87784804,1.041028493,0.826026307,0.884955639,0.87180802,0.981516278,0.800122884
0.29,1.184183234,0.629679003,0.878462232,1.041504599,0.826581895,0.886026887,0.87180654,0.982756156,0.800545979
0.291,1.184443744,0.630194685,0.879227218,1.04188001,0.827188726,0.887017963,0.871870531,0.983367895,0.800856781
0.292,1.185031672,0.63062357,0.880264172,1.042178191,0.827869956,0.897018076,0.872168289,0.984212474,0.801013181
0.293,1.185456887,0.630801189,0.881340038,1.042558625,0.8283831,0.897951364,0.872626414,0.985203873,0.801731165
0.294,1.185913502,0.631575064,0.882471012,1.043114919,0.828785647,0.903201227,0.873285805,0.986030323,0.802377598
0.295,1.186168373,0.631946135,0.88334999,1.043682396,0.829414018,0.904156953,0.873872351,0.986864992,0.803208232
0.296,1.186524335,0.632350265,0.883794725,1.044164274,0.829947661,0.909604587,0.874489707,0.987386081,0.804435206
0.297,1.187228964,0.632884026,0.884318161,1.044422202,0.830452399,0.919577752,0.874901237,0.988267681,0.805332005
0.298,1.18794267,0.633287176,0.885233845,1.045050248,0.831372677,0.92072208,0.875386196,0.988705498,0.806740192
0.299,1.188388506,0.63390604,0.885581528,1.045501422,0.832226838,0.921891784,0.875731747,0.989277826,0.807683661
0.3,1.189336066,0.634383823,0.885942859,1.046196882,0.833061244,0.922746308,0.876269876,0.989797215,0.808705362
0.301,1.189918137,0.634645326,0.886626394,1.046862058,0.837778472,0.92405975,0.876698423,0.990725813,0.809790388
0.302,1.190736309,0.635011058,0.887298526,1.047455631,0.84028207,0.92542026,0.877278387,0.991568574,0.810948363
0.303,1.19155169,0.635049762,0.88824518,1.048089117,0.846955352,0.926093774,0.877906531,0.99237997,0.811643579
0.304,1.192553107,0.635553129,0.888697645,1.049037365,0.847406634,0.927013995,0.878567749,0.993182428,0.812430896
0.305,1.192948303,0.636203176,0.889001321,1.049957299,0.848171267,0.92819213,0.879031717,0.993828591,0.813399912
0.306,1.193787698,0.636407562,0.889492539,1.050876896,0.84889144,0.929073034,0.879544545,0.994137102,0.814095483
0.307,1.194326624,0.636590047,0.88967761,1.051596495,0.849599849,0.930002451,0.880209198,0.99452103,0.81472548
0.308,1.194920306,0.636504708,0.88994087,1.052068012,0.849823075,0.944346924,0.880889081,0.994832709,0.815772006
0.309,1.195869802,0.636749599,0.890788652,1.052422944,0.850613382,0.948329509,0.881939345,0.994911199,0.816510529
0.31,1.196244139,0.636608081,0.891726678,1.052631319,0.85138246,0.948925755,0.882451369,0.995462623,0.817687123
0.311,1.197082571,0.636705415,0.892165367,1.052930188,0.851819221,0.949357281,0.883359434,0.995573657,0.819566481
0.312,1.198280221,0.636777462,0.892590444,1.053165848,0.852545355,0.954927582,0.883546557,0.995982701,0.822658919
0.313,1.198697088,0.637185773,0.892704024,1.053602784,0.853270838,0.955352014,0.883997509,0.996606038,0.829245973
0.314,1.199759191,0.637659882,0.893259019,1.053510668,0.853943041,0.956343308,0.884082602,0.996986735,0.829419746
0.315,1.204006254,0.638224455,0.893597895,1.056921064,0.858828158,0.957396953,0.886393483,0.997399566,0.830530784
0.316,1.204400861,0.638535279,0.893955422,1.057350348,0.861414422,0.958102647,0.887154818,0.997645734,0.831411073
0.317,1.2106821,0.638852537,0.894013792,1.062949496,0.862280705,0.95887196,0.887365764,0.997780886,0.831865065
0.318,1.218357669,0.639253735,0.89407961,1.06354733,0.8659711,0.959559557,0.887845403,0.998272248,0.833173005
0.319,1.219369362,0.639504244,0.894604525,1.064255976,0.867041958,0.960145664,0.888209488,0.998384574,0.834376998
0.32,1.220383251,0.639992828,0.894733311,1.064848352,0.868063692,0.967167865,0.888752623,0.998773982,0.835248364
0.321,1.221028826,0.640258169,0.895134622,1.065402655,0.869577259,0.968309139,0.889177757,0.998651362,0.836591931
0.322,1.221708748,0.640636304,0.895277697,1.065736946,0.870148091,0.969292374,0.889332682,0.998962308,0.837090682
0.323,1.222137287,0.640957462,0.89556536,1.066214077,0.872434285,0.970232336,0.889776623,0.999011883,0.837659287
0.324,1.222581866,0.641221809,0.895937771,1.066662251,0.873064881,0.971098728,0.889882497,0.99911937,0.837851871
0.325,1.22329213,0.641220379,0.896284455,1.066892868,0.873765808,0.9717176,0.892068873,0.998892592,0.838169747
0.326,1.223915131,0.641469182,0.896577839,1.067261642,0.874588178,0.972792997,0.892294595,0.998982171,0.8387055
0.327,1.225170489,0.641628824,0.896921821,1.067490854,0.87533342,0.973822428,0.89285847,0.999268324,0.838932663
0.328,1.225593873,0.641809874,0.897262823,1.067923662,0.875933027,0.974740463,0.893340495,0.999536408,0.839358346
0.329,1.226252259,0.642207634,0.897654369,1.068158669,0.87662048,0.975299409,0.893900179,1.000214088,0.840075927
0.33,1.226588583,0.642630208,0.898131598,1.068244361,0.877391624,0.976163498,0.89425648,1.00043898,0.840238377
0.331,1.226728408,0.64292121,0.898600116,1.068388394,0.877654444,0.97722512,0.894649812,1.000810906,0.841379071
0.332,1.227181826,0.643199122,0.899188831,1.068702125,0.878400655,0.978381759,0.894848249,1.000803511,0.847709393
0.333,1.2276348,0.643746859,0.89962479,1.069135485,0.879163412,0.983639428,0.895062177,1.000739941,0.848258398
0.334,1.227646238,0.64430745,0.900066621,1.069611732,0.879829539,0.984442497,0.897673639,1.000970267,0.849100106
0.335,1.228537414,0.64446538,0.900402917,1.070069225,0.880613376,0.994847252,0.897675285,1.001099169,0.849634753
0.336,1.228709569,0.64458482,0.900755821,1.070450012,0.881130326,0.995700149,0.897783856,1.000930948,0.850279162
0.337,1.229032719,0.64460876,0.901351703,1.070707494,0.881691094,0.996521905,0.898189148,1.000752262,0.850777052
0.338,1.229642275,0.644739939,0.901955899,1.070966462,0.887422053,1.007270385,0.898432218,1.004988677,0.851264103
0.339,1.230139654,0.645146914,0.902490968,1.071431806,0.887742436,1.008325628,0.898625728,1.005133612,0.852441171
0.34,1.230732888,0.645628639,0.902832698,1.071769197,0.887986632,1.009168685,0.898739279,1.005009052,0.852963353
0.341,1.231818974,0.645908422,0.903342023,1.072604249,0.888473285,1.009834716,0.898949561,1.00510238,0.854041838
0.342,1.233084063,0.648998909,0.905956679,1.073290778,0.888964382,1.010438128,0.899327718,1.005113335,0.854968352
0.343,1.234716273,0.649507749,0.906380623,1.073812854,0.889121962,1.011508009,0.899700435,1.004995228,0.855626639
0.344,1.236210509,0.64973239,0.909229252,1.07443504,0.889443683,1.012578854,0.900066318,1.005270091,0.856641248
0.345,1.23671761,0.649935018,0.909627966,1.074976235,0.889472578,1.013560849,0.900516987,1.005479646,0.85719937
0.346,1.237185125,0.650183451,0.911883868,1.075408711,0.889776324,1.01451504,0.90086882,1.005348598,0.857823752
0.347,1.241163429,0.65071288,0.912171723,1.076071068,0.890137864,1.016274729,0.901235412,1.005260906,0.859983075
0.348,1.245122409,0.651213013,0.915323291,1.076281008,0.890636008,1.017228248,0.901282189,1.009572072,0.860686157
0.349,1.245886101,0.651303471,0.915559312,1.076630447,0.891048588,1.017816175,0.901543777,1.009875267,0.861742353
0.35,1.246351074,0.651664113,0.915860147,1.076972282,0.891246503,1.018422454,0.901846234,1.014318965,0.86269541
0.351,1.247611181,0.653083791,0.916161184,1.077629896,0.891863168,1.019073031,0.902393859,1.014318151,0.863447926
0.352,1.248425574,0.653123038,0.918138215,1.078375876,0.892689321,1.019893965,0.902754094,1.014491307,0.864832529
0.353,1.24877969,0.653505356,0.918420113,1.078970164,0.893267845,1.02053576,0.903315814,1.014744673,0.86539083
0.354,1.249496948,0.653869327,0.919116673,1.079905315,0.893555954,1.021505126,0.903656305,1.015059448,0.866017166
0.355,1.25026862,0.654151491,0.919886589,1.08053517,0.894056632,1.02245043,0.90380504,1.028682987,0.866419544
0.356,1.250634983,0.654344937,0.920763371,1.080952504,0.894534878,1.023432497,0.904117823,1.028856963,0.867004716
0.357,1.251129694,0.654572527,0.924197237,1.081214928,0.895098818,1.024193751,0.904548437,1.029437507,0.867941621
0.358,1.252007467,0.654785078,0.924792911,1.081515923,0.895519794,1.024766502,0.90483641,1.029870161,0.869152642
0.359,1.252392957,0.65515448,0.926325186,1.081667602,0.895959039,1.025595667,0.907931921,1.030301118,0.869683191
0.36,1.252765114,0.655477468,0.926793375,1.082123625,0.896456387,1.026413043,0.908348232,1.040009001,0.870370221
0.361,1.252918553,0.65591686,0.927322038,1.08278111,0.897094657,1.026890094,0.908799192,1.040326655,0.871118332
0.362,1.253064719,0.656236298,0.928013945,1.083453176,0.897544119,1.027365962,0.908944326,1.040475816,0.872103219
0.363,1.253535611,0.656637628,0.92868236,1.084062351,0.898305546,1.02790899,0.909250869,1.045680085,0.873098655
0.364,1.254145712,0.656947236,0.92905366,1.084266733,0.899111524,1.028665615,0.909710904,1.046075065,0.874530736
0.365,1.254832455,0.657004039,0.931541911,1.084511158,0.899776277,1.029334496,0.909986411,1.047205622,0.875458569
0.366,1.255738318,0.657179255,0.931897352,1.084723834,0.900618577,1.030122026,0.911942328,1.047543043,0.876253168
0.367,1.25667518,0.657442349,0.932260995,1.085109461,0.901020811,1.03083169,0.912296098,1.047699802,0.876954613
0.368,1.257414712,0.657405454,0.932657011,1.085702031,0.901476771,1.03196597,0.912834598,1.048554699,0.877747625
0.369,1.257911005,0.657397965,0.934058705,1.085867126,0.90209235,1.032489711,0.915827049,1.053967508,0.878912593
0.37,1.258360922,0.65751393,0.93894487,1.086087621,0.902871313,1.033453482,0.916293604,1.054590808,0.880080606
0.371,1.259197379,0.65790422,0.939587254,1.086358905,0.90462624,1.034497823,0.916844671,1.05484871,0.881335626
0.372,1.259469974,0.65813888,0.940121535,1.086489949,0.905312229,1.035618671,0.917296871,1.055090713,0.882052625
0.373,1.26027904,0.658220025,0.940692481,1.087058866,0.905683911,1.036627584,0.917799698,1.055491293,0.882819341
0.374,1.260737921,0.659948475,0.940949905,1.087936479,0.906463636,1.03751801,0.918502135,1.05576214,0.883620925
0.375,1.266441429,0.6599213,0.941330826,1.088948861,0.907027516,1.038625823,0.919308309,1.055979275,0.88445709
0.376,1.267036257,0.659785097,0.941823825,1.089938185,0.907654979,1.039725444,0.919968639,1.056194805,0.885206326
0.377,1.267830919,0.659526558,0.942095327,1.091020776,0.90842284,1.040365157,0.920760013,1.05677792,0.885930965
0.378,1.268677364,0.659138758,0.942435811,1.091847802,0.908900322,1.041445099,0.921376065,1.057214294,0.886446773
0.379,1.269233239,0.65887083,0.942951511,1.092634958,0.909649046,1.04238246,0.921775014,1.057334177,0.889138372
0.38,1.269956048,0.658705804,0.943543533,1.093532802,0.910296681,1.043349762,0.922258875,1.057848083,0.890655792
0.381,1.270112525,0.658274129,0.944016031,1.094575854,0.91095747,1.044170949,0.922571359,1.058600787,0.890985805
0.382,1.270785786,0.658208778,0.944510268,1.095711448,0.91142055,1.045257686,0.923167847,1.05878429,0.893348908
0.383,1.271693151,0.658163279,0.945059749,1.096574921,0.911900074,1.045873564,0.923617456,1.058887089,0.893957162
0.384,1.272145415,0.658088432,0.945486823,1.097422489,0.912660441,1.046931142,0.92437539,1.059440376,0.89451482
0.385,1.272532318,0.657797662,0.946151683,1.09820788,0.913076411,1.047858473,0.924967012,1.059864982,0.895378709
0.386,1.273168654,0.657742273,0.946564864,1.09897097,0.913654982,1.048345019,0.925527961,1.060476207,0.895956714
0.387,1.273457119,0.65780244,0.947194593,1.09952538,0.914079506,1.049328309,0.92633468,1.061225925,0.896667466
0.388,1.273831603,0.657704114,0.947649644,1.100392444,0.914366008,1.050505659,0.927135517,1.061967547,0.899134113
0.389,1.277016006,0.657332973,0.947854881,1.101144734,0.914628079,1.05115373,0.927814299,1.062487371,0.899767837
0.39,1.277980595,0.656789931,0.948196919,1.101916753,0.915233018,1.051987637,0.928521443,1.062803859,0.899940272
0.391,1.278636095,0.656530144,0.948413051,1.102879586,0.915350143,1.052935794,0.929199127,1.063176747,0.900501211
0.392,1.279431704,0.656314585,0.948805034,1.103680555,0.917704486,1.053764395,0.929861779,1.063592957,0.900833193
